https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BAT,Volume USD
1687204800000,2023-06-19 20:00:00,BAT/USD,0.16917,0.17249,0.16917,0.17066,137.244049,23.42206940234
1687201200000,2023-06-19 19:00:00,BAT/USD,0.17249,0.17249,0.16917,0.16917,323.955823,54.80360657691
1687197600000,2023-06-19 18:00:00,BAT/USD,0.16917,0.174,0.16917,0.17249,3497.793951,603.33447860799
1687194000000,2023-06-19 17:00:00,BAT/USD,0.1678,0.17191,0.1678,0.16917,289.444042,48.96524858514
1687190400000,2023-06-19 16:00:00,BAT/USD,0.1677,0.1678,0.16769,0.1678,14.744474,2.4741227372
1687186800000,2023-06-19 15:00:00,BAT/USD,0.16918,0.16918,0.1677,0.1677,296.861479,49.783670028299994
1687183200000,2023-06-19 14:00:00,BAT/USD,0.16917,0.16918,0.16917,0.16918,145.352329,24.590707020219998
1687179600000,2023-06-19 13:00:00,BAT/USD,0.16794,0.17098,0.16794,0.16917,791.626255,133.91941355835
1687176000000,2023-06-19 12:00:00,BAT/USD,0.16802,0.16802,0.16794,0.16794,324.061782,54.42293566908
1687172400000,2023-06-19 11:00:00,BAT/USD,0.16917,0.16949,0.16344,0.16802,9921.92604,1667.0820132408
1687168800000,2023-06-19 10:00:00,BAT/USD,0.16917,0.16917,0.16916,0.16917,107.873,18.24887541
1687165200000,2023-06-19 09:00:00,BAT/USD,0.16917,0.16917,0.16917,0.16917,0.0,0.0
1687161600000,2023-06-19 08:00:00,BAT/USD,0.16917,0.16917,0.16917,0.16917,32.173185,5.442737706449999
1687158000000,2023-06-19 07:00:00,BAT/USD,0.16917,0.16917,0.16917,0.16917,11.174986,1.89047238162
1687154400000,2023-06-19 06:00:00,BAT/USD,0.16949,0.17098,0.16917,0.16917,86.661473,14.660521387409998
1687150800000,2023-06-19 05:00:00,BAT/USD,0.16949,0.16949,0.16949,0.16949,0.0,0.0
1687147200000,2023-06-19 04:00:00,BAT/USD,0.16625,0.17026,0.16196,0.16949,28978.661762,4911.59338204138
1687143600000,2023-06-19 03:00:00,BAT/USD,0.16769,0.16949,0.16624,0.16625,21623.89072,3594.9718322
1687140000000,2023-06-19 02:00:00,BAT/USD,0.17091,0.17091,0.16769,0.16769,23.220758,3.89388890902
1687136400000,2023-06-19 01:00:00,BAT/USD,0.1709,0.17091,0.1709,0.17091,1.32289,0.2260951299
1687132800000,2023-06-19 00:00:00,BAT/USD,0.16949,0.17092,0.16949,0.1709,144.029295,24.614606515499997
1687129200000,2023-06-18 23:00:00,BAT/USD,0.16655,0.16949,0.16624,0.16949,376.623698,63.83395057402
1687125600000,2023-06-18 22:00:00,BAT/USD,0.17098,0.17098,0.16374,0.16655,1476.72455,245.9484738025
1687122000000,2023-06-18 21:00:00,BAT/USD,0.17098,0.17098,0.17098,0.17098,0.0,0.0
1687118400000,2023-06-18 20:00:00,BAT/USD,0.17276,0.17276,0.16828,0.17098,1154.481425,197.39323404649997
1687114800000,2023-06-18 19:00:00,BAT/USD,0.17219,0.17549,0.17219,0.17276,373.804597,64.57848217772
1687111200000,2023-06-18 18:00:00,BAT/USD,0.17219,0.17549,0.17216,0.17219,1188.331262,204.61876000378
1687107600000,2023-06-18 17:00:00,BAT/USD,0.1714,0.17549,0.1714,0.17219,139.038856,23.941100614640003
1687104000000,2023-06-18 16:00:00,BAT/USD,0.17141,0.17192,0.17135,0.1714,305.110287,52.2959031918
1687100400000,2023-06-18 15:00:00,BAT/USD,0.17274,0.17274,0.17141,0.17141,204.607585,35.07178614485
1687096800000,2023-06-18 14:00:00,BAT/USD,0.17249,0.17274,0.17249,0.17274,292.782964,50.57532920136
1687093200000,2023-06-18 13:00:00,BAT/USD,0.17216,0.17249,0.17045,0.17249,258.866387,44.65186309363
1687089600000,2023-06-18 12:00:00,BAT/USD,0.17549,0.17549,0.17215,0.17216,104.264628,17.95019835648
1687086000000,2023-06-18 11:00:00,BAT/USD,0.17549,0.17549,0.17549,0.17549,0.0,0.0
1687082400000,2023-06-18 10:00:00,BAT/USD,0.17224,0.17549,0.17215,0.17549,234.961096,41.23332273704
1687078800000,2023-06-18 09:00:00,BAT/USD,0.17552,0.17552,0.17224,0.17224,51.565162,8.88158350288
1687075200000,2023-06-18 08:00:00,BAT/USD,0.17216,0.17552,0.17215,0.17552,110.343169,19.36743302288
1687071600000,2023-06-18 07:00:00,BAT/USD,0.17216,0.17216,0.17216,0.17216,0.0,0.0
1687068000000,2023-06-18 06:00:00,BAT/USD,0.17279,0.17279,0.17215,0.17216,225.760995,38.867012899200006
1687064400000,2023-06-18 05:00:00,BAT/USD,0.174,0.174,0.17222,0.17279,82.13034,14.1913014486
1687060800000,2023-06-18 04:00:00,BAT/USD,0.174,0.174,0.17149,0.174,300.367019,52.263861306
1687057200000,2023-06-18 03:00:00,BAT/USD,0.1738,0.174,0.1738,0.174,38.260546,6.657335003999999
1687053600000,2023-06-18 02:00:00,BAT/USD,0.17393,0.17397,0.17082,0.1738,5854.424733,1017.4990185954
1687050000000,2023-06-18 01:00:00,BAT/USD,0.17552,0.17553,0.17066,0.17393,2554.360239,444.27987636927
1687046400000,2023-06-18 00:00:00,BAT/USD,0.17225,0.17552,0.17215,0.17552,183.408447,32.191850617440004
1687042800000,2023-06-17 23:00:00,BAT/USD,0.1755,0.1755,0.17225,0.17225,459.097409,79.07952870025
1687039200000,2023-06-17 22:00:00,BAT/USD,0.17367,0.17552,0.17045,0.1755,2722.265903,477.7576659765
1687035600000,2023-06-17 21:00:00,BAT/USD,0.17704,0.17704,0.17366,0.17367,15.279806,2.65364390802
1687032000000,2023-06-17 20:00:00,BAT/USD,0.17553,0.17704,0.17222,0.17704,196.039278,34.70679377712
1687028400000,2023-06-17 19:00:00,BAT/USD,0.17552,0.17553,0.17551,0.17553,33.938371,5.957202261629999
1687024800000,2023-06-17 18:00:00,BAT/USD,0.17367,0.17699,0.17066,0.17552,651.146007,114.28914714864001
1687021200000,2023-06-17 17:00:00,BAT/USD,0.1741,0.1741,0.17367,0.17367,102.860774,17.86383062058
1687017600000,2023-06-17 16:00:00,BAT/USD,0.17704,0.17705,0.17372,0.1741,196.335046,34.1819315086
1687014000000,2023-06-17 15:00:00,BAT/USD,0.17703,0.17704,0.17371,0.17704,274.79655,48.64998121200001
1687010400000,2023-06-17 14:00:00,BAT/USD,0.17704,0.17704,0.17386,0.17703,397.559757,70.38000378171
1687006800000,2023-06-17 13:00:00,BAT/USD,0.17367,0.17704,0.17367,0.17704,835.124027,147.85035774008
1687003200000,2023-06-17 12:00:00,BAT/USD,0.17704,0.17704,0.17367,0.17367,170.62753,29.6328831351
1686999600000,2023-06-17 11:00:00,BAT/USD,0.1743,0.17705,0.1743,0.17704,260.199542,46.06572691568
1686996000000,2023-06-17 10:00:00,BAT/USD,0.17367,0.17704,0.17367,0.1743,73.591039,12.8269180977
1686992400000,2023-06-17 09:00:00,BAT/USD,0.17499,0.17499,0.17367,0.17367,44.736039,7.76930789313
1686988800000,2023-06-17 08:00:00,BAT/USD,0.17499,0.17499,0.17499,0.17499,19.033885,3.3307395361500003
1686985200000,2023-06-17 07:00:00,BAT/USD,0.17703,0.17705,0.1744,0.17499,285.516635,49.96255595865
1686981600000,2023-06-17 06:00:00,BAT/USD,0.17704,0.17705,0.17367,0.17703,1866.142337,330.36317791911
1686978000000,2023-06-17 05:00:00,BAT/USD,0.17366,0.17705,0.17366,0.17704,2503.983222,443.30518962288
1686974400000,2023-06-17 04:00:00,BAT/USD,0.17706,0.17706,0.17366,0.17366,45.894509,7.97004043294
1686970800000,2023-06-17 03:00:00,BAT/USD,0.17552,0.17706,0.17266,0.17706,145.111829,25.69350044274
1686967200000,2023-06-17 02:00:00,BAT/USD,0.17216,0.17552,0.17216,0.17552,2792.23356,490.0928344512001
1686963600000,2023-06-17 01:00:00,BAT/USD,0.17384,0.17384,0.17216,0.17216,24.9395,4.29358432
1686960000000,2023-06-17 00:00:00,BAT/USD,0.174,0.17861,0.17216,0.17384,916.739167,159.36593679127998
1686956400000,2023-06-16 23:00:00,BAT/USD,0.17399,0.174,0.17399,0.174,4.779232,0.831586368
1686952800000,2023-06-16 22:00:00,BAT/USD,0.17256,0.17698,0.17151,0.17399,393.420617,68.45125315183
1686949200000,2023-06-16 21:00:00,BAT/USD,0.17327,0.17518,0.17256,0.17256,140.363891,24.22119303096
1686945600000,2023-06-16 20:00:00,BAT/USD,0.17172,0.17838,0.17172,0.17327,469.158619,81.29111391413001
1686942000000,2023-06-16 19:00:00,BAT/USD,0.17345,0.17345,0.17172,0.17172,135.36788,23.245372353600004
1686938400000,2023-06-16 18:00:00,BAT/USD,0.17361,0.17517,0.17018,0.17345,270.915797,46.99034498965
1686934800000,2023-06-16 17:00:00,BAT/USD,0.17206,0.17361,0.16865,0.17361,510.032965,88.54682305364999
1686931200000,2023-06-16 16:00:00,BAT/USD,0.16748,0.17206,0.16741,0.17206,176.257955,30.3269437373
1686927600000,2023-06-16 15:00:00,BAT/USD,0.17051,0.17206,0.16715,0.16748,980.677198,164.24381712104
1686924000000,2023-06-16 14:00:00,BAT/USD,0.17047,0.17194,0.16714,0.17051,1348.823573,229.98790743222997
1686920400000,2023-06-16 13:00:00,BAT/USD,0.16714,0.17051,0.16586,0.17047,2534.596355,432.07264063685005
1686916800000,2023-06-16 12:00:00,BAT/USD,0.16748,0.17051,0.16714,0.16714,142.969476,23.89591821864
1686913200000,2023-06-16 11:00:00,BAT/USD,0.16866,0.17668,0.16715,0.16748,3042.566733,509.56907644284
1686909600000,2023-06-16 10:00:00,BAT/USD,0.16865,0.16866,0.16865,0.16866,19.038728,3.21107186448
1686906000000,2023-06-16 09:00:00,BAT/USD,0.17206,0.17206,0.16865,0.16865,250.84711,42.305365101499994
1686902400000,2023-06-16 08:00:00,BAT/USD,0.16715,0.17206,0.16714,0.17206,166.506445,28.649098926700002
1686898800000,2023-06-16 07:00:00,BAT/USD,0.17051,0.17051,0.16715,0.16715,102.101257,17.06622510755
1686895200000,2023-06-16 06:00:00,BAT/USD,0.16898,0.17051,0.16737,0.17051,136.474266,23.27022709566
1686891600000,2023-06-16 05:00:00,BAT/USD,0.16727,0.16898,0.16564,0.16898,305.170349,51.56768557402
1686888000000,2023-06-16 04:00:00,BAT/USD,0.16714,0.16727,0.16714,0.16727,92.21116,15.4241607332
1686884400000,2023-06-16 03:00:00,BAT/USD,0.16719,0.16719,0.16714,0.16714,5.965,0.9969901
1686880800000,2023-06-16 02:00:00,BAT/USD,0.16714,0.16719,0.16714,0.16719,27.0,4.51413
1686877200000,2023-06-16 01:00:00,BAT/USD,0.16714,0.1705,0.16714,0.16714,26.8787,4.492505918
1686873600000,2023-06-16 00:00:00,BAT/USD,0.16714,0.17205,0.16714,0.16714,712.199134,119.03696325676
1686870000000,2023-06-15 23:00:00,BAT/USD,0.16723,0.17205,0.16188,0.16714,25521.753636,4265.705902721041
1686866400000,2023-06-15 22:00:00,BAT/USD,0.16715,0.17051,0.16564,0.16723,321.931611,53.83662330752999
1686862800000,2023-06-15 21:00:00,BAT/USD,0.16789,0.16926,0.16565,0.16715,1169.56191,195.49227325649997
1686859200000,2023-06-15 20:00:00,BAT/USD,0.16898,0.16898,0.16416,0.16789,25208.770789,4232.30052776521
1686855600000,2023-06-15 19:00:00,BAT/USD,0.17051,0.17205,0.16566,0.16898,3160.887978,534.12685052244
1686852000000,2023-06-15 18:00:00,BAT/USD,0.16746,0.17051,0.16564,0.17051,418.612268,71.37757781667999
1686848400000,2023-06-15 17:00:00,BAT/USD,0.16564,0.16747,0.16416,0.16746,191.06348,31.995490360799998
1686844800000,2023-06-15 16:00:00,BAT/USD,0.16747,0.1705,0.16422,0.16564,4086.822723,676.94131583772
1686841200000,2023-06-15 15:00:00,BAT/USD,0.16747,0.16944,0.16416,0.16747,639.336658,107.06971011526001
1686837600000,2023-06-15 14:00:00,BAT/USD,0.16596,0.16898,0.16126,0.16747,946.068481,158.43808851307
1686834000000,2023-06-15 13:00:00,BAT/USD,0.16126,0.16747,0.16126,0.16596,1352.072253,224.38991110788
1686830400000,2023-06-15 12:00:00,BAT/USD,0.16139,0.16447,0.16125,0.16126,118.787393,19.155654995179997
1686826800000,2023-06-15 11:00:00,BAT/USD,0.16135,0.16139,0.16125,0.16139,107.373991,17.32908840749
1686823200000,2023-06-15 10:00:00,BAT/USD,0.16268,0.16356,0.16125,0.16135,10.31758,1.664741533
1686819600000,2023-06-15 09:00:00,BAT/USD,0.16596,0.16596,0.16268,0.16268,102.419044,16.66153007792
1686816000000,2023-06-15 08:00:00,BAT/USD,0.16415,0.16596,0.16294,0.16596,40.194903,6.670746101879999
1686812400000,2023-06-15 07:00:00,BAT/USD,0.16596,0.16747,0.16269,0.16415,177.399256,29.1200878724
1686808800000,2023-06-15 06:00:00,BAT/USD,0.16415,0.16596,0.16304,0.16596,192.407015,31.9318682094
1686805200000,2023-06-15 05:00:00,BAT/USD,0.16416,0.16416,0.16415,0.16415,18.072989,2.96668114435
1686801600000,2023-06-15 04:00:00,BAT/USD,0.16595,0.16747,0.16416,0.16416,328.337583,53.89989762528
1686798000000,2023-06-15 03:00:00,BAT/USD,0.16596,0.16596,0.16268,0.16595,70.103498,11.6336754931
1686794400000,2023-06-15 02:00:00,BAT/USD,0.16415,0.16596,0.16126,0.16596,943.513019,156.58542063324
1686790800000,2023-06-15 01:00:00,BAT/USD,0.16269,0.16897,0.16269,0.16415,1451.407955,238.24861581324998
1686787200000,2023-06-15 00:00:00,BAT/USD,0.16122,0.16447,0.16122,0.16269,164.289992,26.728338798480003
1686783600000,2023-06-14 23:00:00,BAT/USD,0.16176,0.16447,0.16121,0.16122,3032.964748,488.97457667256
1686780000000,2023-06-14 22:00:00,BAT/USD,0.16447,0.16447,0.16,0.16176,264.833171,42.83941374096
1686776400000,2023-06-14 21:00:00,BAT/USD,0.16299,0.16744,0.16098,0.16447,1990.738913,327.41682902111
1686772800000,2023-06-14 20:00:00,BAT/USD,0.17018,0.17018,0.16121,0.16299,9032.362773,1472.18480837127
1686769200000,2023-06-14 19:00:00,BAT/USD,0.17051,0.1834,0.17018,0.17018,13906.07411,2366.5356920398
1686765600000,2023-06-14 18:00:00,BAT/USD,0.17051,0.1719,0.16714,0.17051,445.034076,75.88276029876
1686762000000,2023-06-14 17:00:00,BAT/USD,0.16588,0.17051,0.16582,0.17051,5914.55663,1008.4910509813
1686758400000,2023-06-14 16:00:00,BAT/USD,0.16872,0.17206,0.1658,0.16588,12887.221999,2137.73238519412
1686754800000,2023-06-14 15:00:00,BAT/USD,0.17099,0.171,0.16872,0.16872,1333.144884,224.92820482848003
1686751200000,2023-06-14 14:00:00,BAT/USD,0.17051,0.17882,0.16865,0.17099,4410.222841,754.1040035825899
1686747600000,2023-06-14 13:00:00,BAT/USD,0.17206,0.17206,0.16715,0.17051,419.95674,71.6068237374
1686744000000,2023-06-14 12:00:00,BAT/USD,0.17361,0.17361,0.16871,0.17206,725.95982,124.90864662919999
1686740400000,2023-06-14 11:00:00,BAT/USD,0.17206,0.17361,0.16871,0.17361,530.348843,92.07386263323
1686736800000,2023-06-14 10:00:00,BAT/USD,0.16922,0.17361,0.16922,0.17206,216.601114,37.26838767484
1686733200000,2023-06-14 09:00:00,BAT/USD,0.17206,0.17206,0.16866,0.16922,283.802735,48.0250988167
1686729600000,2023-06-14 08:00:00,BAT/USD,0.17051,0.17206,0.16584,0.17206,7652.652953,1316.71546709318
1686726000000,2023-06-14 07:00:00,BAT/USD,0.16866,0.17203,0.16715,0.17051,3796.229417,647.29507789267
1686722400000,2023-06-14 06:00:00,BAT/USD,0.17051,0.17205,0.16866,0.16866,70.170691,11.83498874406
1686718800000,2023-06-14 05:00:00,BAT/USD,0.17361,0.17361,0.16723,0.17051,1490.766324,254.19056590524
1686715200000,2023-06-14 04:00:00,BAT/USD,0.17205,0.17361,0.17205,0.17361,116.366396,20.20237000956
1686711600000,2023-06-14 03:00:00,BAT/USD,0.17051,0.17206,0.16593,0.17205,3679.763837,633.10336815585
1686708000000,2023-06-14 02:00:00,BAT/USD,0.16867,0.17205,0.16584,0.17051,2652.613964,452.29720700164
1686704400000,2023-06-14 01:00:00,BAT/USD,0.17206,0.17206,0.16865,0.16867,50.432824,8.50650442408
1686700800000,2023-06-14 00:00:00,BAT/USD,0.17196,0.17361,0.16866,0.17206,1164.008275,200.27926379649998
1686697200000,2023-06-13 23:00:00,BAT/USD,0.16865,0.172,0.16586,0.17196,5130.824936,882.29665599456
1686693600000,2023-06-13 22:00:00,BAT/USD,0.17018,0.17205,0.16865,0.16865,1650.396379,278.33934931835
1686690000000,2023-06-13 21:00:00,BAT/USD,0.17051,0.17518,0.16714,0.17018,667.043179,113.51740820222
1686686400000,2023-06-13 20:00:00,BAT/USD,0.17205,0.17205,0.16586,0.17051,689.785031,117.61524563581
1686682800000,2023-06-13 19:00:00,BAT/USD,0.17206,0.17206,0.16883,0.17205,330.665364,56.8909758762
1686679200000,2023-06-13 18:00:00,BAT/USD,0.17203,0.17518,0.16749,0.17206,1245.62652,214.32249903119998
1686675600000,2023-06-13 17:00:00,BAT/USD,0.17204,0.17205,0.16866,0.17203,900.697122,154.94692589766
1686672000000,2023-06-13 16:00:00,BAT/USD,0.17051,0.17205,0.1675,0.17204,462.44166,79.5584631864
1686668400000,2023-06-13 15:00:00,BAT/USD,0.17206,0.17206,0.16865,0.17051,1455.553741,248.18646837791
1686664800000,2023-06-13 14:00:00,BAT/USD,0.17018,0.17361,0.16916,0.17206,6453.765967,1110.43497228202
1686661200000,2023-06-13 13:00:00,BAT/USD,0.17018,0.17206,0.17018,0.17018,925.8561,157.562191098
1686657600000,2023-06-13 12:00:00,BAT/USD,0.16952,0.17838,0.16866,0.17018,1212.9316,206.41669968799997
1686654000000,2023-06-13 11:00:00,BAT/USD,0.17018,0.17018,0.16865,0.16952,22.59829,3.8308621208
1686650400000,2023-06-13 10:00:00,BAT/USD,0.17249,0.17249,0.17018,0.17018,46.0,7.8282799999999995
1686646800000,2023-06-13 09:00:00,BAT/USD,0.17361,0.17629,0.17018,0.17249,514.152079,88.68609210670999
1686643200000,2023-06-13 08:00:00,BAT/USD,0.16873,0.17361,0.16873,0.17361,710.526803,123.35455826882999
1686639600000,2023-06-13 07:00:00,BAT/USD,0.17,0.17204,0.16873,0.16873,354.849331,59.873727619629996
1686636000000,2023-06-13 06:00:00,BAT/USD,0.17206,0.17206,0.1688,0.17,120.115463,20.41962871
1686632400000,2023-06-13 05:00:00,BAT/USD,0.16865,0.17206,0.16865,0.17206,65.816673,11.324416756379998
1686628800000,2023-06-13 04:00:00,BAT/USD,0.17172,0.17206,0.16865,0.16865,146.515335,24.709811247749997
1686625200000,2023-06-13 03:00:00,BAT/USD,0.17124,0.17361,0.16922,0.17172,299.066517,51.35570229924
1686621600000,2023-06-13 02:00:00,BAT/USD,0.16882,0.17124,0.16771,0.17124,131.147835,22.4577552654
1686618000000,2023-06-13 01:00:00,BAT/USD,0.17051,0.17051,0.16582,0.16882,522.863035,88.2697375687
1686614400000,2023-06-13 00:00:00,BAT/USD,0.16715,0.17051,0.16715,0.17051,123.629416,21.08005172216
1686610800000,2023-06-12 23:00:00,BAT/USD,0.16715,0.17051,0.16715,0.16715,623.794362,104.26722760829999
1686607200000,2023-06-12 22:00:00,BAT/USD,0.1705,0.1705,0.16715,0.16715,30.864381,5.15898128415
1686603600000,2023-06-12 21:00:00,BAT/USD,0.16961,0.1736,0.16798,0.1705,1482.188066,252.713065253
1686600000000,2023-06-12 20:00:00,BAT/USD,0.16647,0.1705,0.16584,0.16961,1753.936354,297.48514500194
1686596400000,2023-06-12 19:00:00,BAT/USD,0.16892,0.16898,0.16592,0.16647,11918.332778,1984.04485755366
1686592800000,2023-06-12 18:00:00,BAT/USD,0.16583,0.16897,0.16583,0.16892,12321.310285,2081.3157333421996
1686589200000,2023-06-12 17:00:00,BAT/USD,0.16864,0.16865,0.16581,0.16583,3825.014367,634.30213247961
1686585600000,2023-06-12 16:00:00,BAT/USD,0.17051,0.17205,0.16581,0.16864,3495.77946,589.5282481344001
1686582000000,2023-06-12 15:00:00,BAT/USD,0.16583,0.1722,0.16582,0.17051,4719.216827,804.67366117177
1686578400000,2023-06-12 14:00:00,BAT/USD,0.16665,0.16898,0.16583,0.16583,64.32487,10.666993192100001
1686574800000,2023-06-12 13:00:00,BAT/USD,0.16714,0.16898,0.16582,0.16665,1368.690298,228.09223816169998
1686571200000,2023-06-12 12:00:00,BAT/USD,0.16714,0.16994,0.16714,0.16714,20.338552,3.3993855812800002
1686567600000,2023-06-12 11:00:00,BAT/USD,0.17018,0.17018,0.16714,0.16714,117.55634,19.6483666676
1686564000000,2023-06-12 10:00:00,BAT/USD,0.17051,0.17361,0.16866,0.17018,332.334062,56.55661067116
1686560400000,2023-06-12 09:00:00,BAT/USD,0.16898,0.17051,0.16898,0.17051,39.214226,6.6864176752599995
1686556800000,2023-06-12 08:00:00,BAT/USD,0.16714,0.16898,0.16714,0.16898,72.993175,12.334386711499999
1686553200000,2023-06-12 07:00:00,BAT/USD,0.16585,0.17051,0.16585,0.16714,127.524791,21.31449356774
1686549600000,2023-06-12 06:00:00,BAT/USD,0.16583,0.1674,0.16583,0.16585,349.521689,57.968172120649996
1686546000000,2023-06-12 05:00:00,BAT/USD,0.16898,0.16898,0.16583,0.16583,173.469967,28.76652462761
1686542400000,2023-06-12 04:00:00,BAT/USD,0.16581,0.16898,0.16581,0.16898,133.669168,22.58741600864
1686538800000,2023-06-12 03:00:00,BAT/USD,0.16715,0.16715,0.1658,0.16581,270.1771,44.798064951
1686535200000,2023-06-12 02:00:00,BAT/USD,0.17049,0.17206,0.16714,0.16715,771.403076,128.9400241534
1686531600000,2023-06-12 01:00:00,BAT/USD,0.16922,0.17051,0.16581,0.17049,2585.178961,440.74716106089
1686528000000,2023-06-12 00:00:00,BAT/USD,0.16865,0.16926,0.16581,0.16922,399.156314,67.54523145508
1686524400000,2023-06-11 23:00:00,BAT/USD,0.16865,0.1687,0.16865,0.16865,86.139351,14.527401546150001
1686520800000,2023-06-11 22:00:00,BAT/USD,0.17037,0.17518,0.16865,0.16865,6578.967124,1109.5428054626
1686517200000,2023-06-11 21:00:00,BAT/USD,0.17038,0.17038,0.17037,0.17037,9.085418,1.5478826646600001
1686513600000,2023-06-11 20:00:00,BAT/USD,0.16866,0.17206,0.16866,0.17038,193.04621,32.891213259800004
1686510000000,2023-06-11 19:00:00,BAT/USD,0.16866,0.16866,0.16866,0.16866,13.118006,2.21248289196
1686506400000,2023-06-11 18:00:00,BAT/USD,0.16801,0.17051,0.16715,0.16866,1239.46769,209.0486205954
1686502800000,2023-06-11 17:00:00,BAT/USD,0.16715,0.17051,0.16715,0.16801,125.37856,21.064851865599998
1686499200000,2023-06-11 16:00:00,BAT/USD,0.1658,0.16898,0.1658,0.16715,81.698938,13.6559774867
1686495600000,2023-06-11 15:00:00,BAT/USD,0.16595,0.16898,0.16565,0.1658,213.351889,35.3737431962
1686492000000,2023-06-11 14:00:00,BAT/USD,0.17051,0.17051,0.16584,0.16595,670.639163,111.29256909985
1686488400000,2023-06-11 13:00:00,BAT/USD,0.17172,0.17172,0.16715,0.17051,725.206252,123.65491802851999
1686484800000,2023-06-11 12:00:00,BAT/USD,0.17019,0.17677,0.17019,0.17172,703.903167,120.87425183724002
1686481200000,2023-06-11 11:00:00,BAT/USD,0.16922,0.17206,0.16922,0.17019,517.571778,88.08554089782001
1686477600000,2023-06-11 10:00:00,BAT/USD,0.16866,0.16922,0.16866,0.16922,7.843607,1.32729517654
1686474000000,2023-06-11 09:00:00,BAT/USD,0.16865,0.16866,0.16865,0.16866,39.043465,6.5850708069
1686470400000,2023-06-11 08:00:00,BAT/USD,0.16865,0.1699,0.16865,0.16865,8223.746919,1386.93491788935
1686466800000,2023-06-11 07:00:00,BAT/USD,0.16866,0.16866,0.16865,0.16865,102.73902,17.326935723
1686463200000,2023-06-11 06:00:00,BAT/USD,0.17206,0.17282,0.16714,0.16866,581.096972,98.00781529752001
1686459600000,2023-06-11 05:00:00,BAT/USD,0.168,0.17206,0.16715,0.17206,163.724942,28.170513520519997
1686456000000,2023-06-11 04:00:00,BAT/USD,0.16715,0.17051,0.16714,0.168,73.580402,12.361507536000001
1686452400000,2023-06-11 03:00:00,BAT/USD,0.16715,0.16715,0.16715,0.16715,0.0,0.0
1686448800000,2023-06-11 02:00:00,BAT/USD,0.16716,0.16898,0.16416,0.16715,15951.250809,2666.25157272435
1686445200000,2023-06-11 01:00:00,BAT/USD,0.16714,0.1672,0.16714,0.16716,166.661559,27.85914620244
1686441600000,2023-06-11 00:00:00,BAT/USD,0.1705,0.1705,0.16714,0.16714,32.299999,5.39862183286
1686438000000,2023-06-10 23:00:00,BAT/USD,0.169,0.1705,0.16716,0.1705,207.539175,35.3854293375
1686434400000,2023-06-10 22:00:00,BAT/USD,0.16747,0.169,0.16585,0.169,173.381567,29.301484823
1686430800000,2023-06-10 21:00:00,BAT/USD,0.16624,0.16898,0.16099,0.16747,15617.314689,2615.43169096683
1686427200000,2023-06-10 20:00:00,BAT/USD,0.16714,0.1705,0.16564,0.16624,201.213889,33.449796907359996
1686423600000,2023-06-10 19:00:00,BAT/USD,0.16747,0.17204,0.16714,0.16714,1643.266052,274.65548793128
1686420000000,2023-06-10 18:00:00,BAT/USD,0.17172,0.17172,0.16271,0.16747,2701.038941,452.34299144926996
1686416400000,2023-06-10 17:00:00,BAT/USD,0.16269,0.17389,0.16269,0.17172,7127.788382,1223.98382095704
1686412800000,2023-06-10 16:00:00,BAT/USD,0.16415,0.16596,0.16269,0.16269,137.91067,22.436686902300004
1686409200000,2023-06-10 15:00:00,BAT/USD,0.16694,0.16694,0.1598,0.16415,7623.173326,1251.3439014629
1686405600000,2023-06-10 14:00:00,BAT/USD,0.16121,0.16694,0.15874,0.16694,3870.893449,646.20695237606
1686402000000,2023-06-10 13:00:00,BAT/USD,0.16564,0.16694,0.16,0.16121,1264.804559,203.89914295638997
1686398400000,2023-06-10 12:00:00,BAT/USD,0.16416,0.168,0.16416,0.16564,6395.085496,1059.28196155744
1686394800000,2023-06-10 11:00:00,BAT/USD,0.16596,0.16596,0.16062,0.16416,4092.806011,671.87503476576
1686391200000,2023-06-10 10:00:00,BAT/USD,0.16596,0.16596,0.16287,0.16596,72.122025,11.969371268999998
1686387600000,2023-06-10 09:00:00,BAT/USD,0.16269,0.16596,0.16269,0.16596,61.817102,10.25916624792
1686384000000,2023-06-10 08:00:00,BAT/USD,0.16283,0.16898,0.16125,0.16269,5900.981364,960.0306581091601
1686380400000,2023-06-10 07:00:00,BAT/USD,0.16008,0.16595,0.15978,0.16283,1420.863498,231.35920337934
1686376800000,2023-06-10 06:00:00,BAT/USD,0.16398,0.16398,0.15628,0.16008,1159.24896,185.5725735168
1686373200000,2023-06-10 05:00:00,BAT/USD,0.16407,0.16776,0.16045,0.16398,304.262059,49.89289243482
1686369600000,2023-06-10 04:00:00,BAT/USD,0.18263,0.18263,0.15,0.16407,63710.088766,10452.91426383762
1686366000000,2023-06-10 03:00:00,BAT/USD,0.18674,0.18674,0.18201,0.18263,994.444538,181.61540597494
1686362400000,2023-06-10 02:00:00,BAT/USD,0.18812,0.18812,0.18349,0.18674,959.714635,179.2171109399
1686358800000,2023-06-10 01:00:00,BAT/USD,0.19094,0.19094,0.18637,0.18812,424.478807,79.85295317284
1686355200000,2023-06-10 00:00:00,BAT/USD,0.19233,0.19233,0.18916,0.19094,336.646401,64.27926380694001
1686351600000,2023-06-09 23:00:00,BAT/USD,0.1898,0.19234,0.18925,0.19233,13.229389,2.5444083863699998
