https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume YFI,Volume USD
1702915200000,2023-12-18 16:00:00,YFI/USD,7952.5,8053.7,7952.5,8053.7,0.024958,201.0042446
1702911600000,2023-12-18 15:00:00,YFI/USD,8053.71,8053.71,7947.2,7952.5,0.001428,11.35617
1702908000000,2023-12-18 14:00:00,YFI/USD,7935.02,8053.71,7935.02,8053.71,0.026188,210.91055748
1702904400000,2023-12-18 13:00:00,YFI/USD,7855.72,7979.34,7855.72,7935.02,0.191811,1522.02412122
1702900800000,2023-12-18 12:00:00,YFI/USD,7880.19,7883.53,7703.78,7855.72,1.789094,14054.62151768
1702897200000,2023-12-18 11:00:00,YFI/USD,7758.55,7880.19,7758.55,7880.19,0.024501,193.07253518999997
1702893600000,2023-12-18 10:00:00,YFI/USD,7954.1,7954.1,7655.95,7758.55,0.091024,706.2142552
1702890000000,2023-12-18 09:00:00,YFI/USD,8028.68,8028.68,7843.83,7954.1,0.025638,203.92721580000003
1702886400000,2023-12-18 08:00:00,YFI/USD,7971.96,8028.68,7889.47,8028.68,0.075542,606.50254456
1702882800000,2023-12-18 07:00:00,YFI/USD,8073.87,8073.87,7971.96,7971.96,0.003993,31.83203628
1702879200000,2023-12-18 06:00:00,YFI/USD,8071.8,8103.97,8021.73,8073.87,0.041375,334.05637125
1702875600000,2023-12-18 05:00:00,YFI/USD,8134.59,8134.59,8071.8,8071.8,0.001707,13.7785626
1702872000000,2023-12-18 04:00:00,YFI/USD,8084.75,8134.59,8046.72,8134.59,0.12176,990.4676784
1702868400000,2023-12-18 03:00:00,YFI/USD,7980.34,8084.75,7980.34,8084.75,0.051483,416.22718425
1702864800000,2023-12-18 02:00:00,YFI/USD,8136.26,8136.26,7889.47,7980.34,0.308499,2461.92690966
1702861200000,2023-12-18 01:00:00,YFI/USD,8264.62,8278.4,8136.26,8136.26,0.038428,312.66019928
1702857600000,2023-12-18 00:00:00,YFI/USD,8190.69,8332.09,8190.69,8264.62,0.241651,1997.1536876200003
1702854000000,2023-12-17 23:00:00,YFI/USD,8306.04,8306.04,8190.69,8190.69,0.044901,367.77017169
1702850400000,2023-12-17 22:00:00,YFI/USD,8347.5,8347.5,8259.23,8306.04,0.070462,585.26019048
1702846800000,2023-12-17 21:00:00,YFI/USD,8358.87,8358.87,8347.5,8347.5,3.5e-05,0.2921625
1702843200000,2023-12-17 20:00:00,YFI/USD,8358.87,8358.87,8358.87,8358.87,0.0,0.0
1702839600000,2023-12-17 19:00:00,YFI/USD,8382.8,8388.23,8206.09,8358.87,1.044924,8734.383875880001
1702836000000,2023-12-17 18:00:00,YFI/USD,8410.5,8410.5,8283.37,8382.8,0.080353,673.5831283999999
1702832400000,2023-12-17 17:00:00,YFI/USD,8381.64,8410.5,8381.64,8410.5,0.017392,146.275416
1702828800000,2023-12-17 16:00:00,YFI/USD,8384.06,8384.06,8381.64,8381.64,0.006732,56.425200479999994
1702825200000,2023-12-17 15:00:00,YFI/USD,8459.71,8459.71,8384.06,8384.06,0.000384,3.21947904
1702821600000,2023-12-17 14:00:00,YFI/USD,8459.71,8459.71,8459.71,8459.71,0.0,0.0
1702818000000,2023-12-17 13:00:00,YFI/USD,8459.95,8459.95,8412.05,8459.71,0.009909,83.82726638999999
1702814400000,2023-12-17 12:00:00,YFI/USD,8459.95,8459.95,8459.95,8459.95,0.0,0.0
1702810800000,2023-12-17 11:00:00,YFI/USD,8459.95,8459.95,8459.95,8459.95,0.0,0.0
1702807200000,2023-12-17 10:00:00,YFI/USD,8406.71,8459.95,8406.71,8459.95,0.034111,288.57735445000003
1702803600000,2023-12-17 09:00:00,YFI/USD,8406.71,8406.71,8406.71,8406.71,0.0,0.0
1702800000000,2023-12-17 08:00:00,YFI/USD,8430.35,8430.35,8406.71,8406.71,0.005,42.03355
1702796400000,2023-12-17 07:00:00,YFI/USD,8361.86,8431.51,8304.14,8430.35,0.09424,794.4761840000001
1702792800000,2023-12-17 06:00:00,YFI/USD,8336.95,8417.35,8304.14,8361.86,0.070235,587.2952371000001
1702789200000,2023-12-17 05:00:00,YFI/USD,8531.8,8531.8,8336.95,8336.95,0.034608,288.52516560000004
1702785600000,2023-12-17 04:00:00,YFI/USD,8520.8,8598.01,8520.8,8531.8,0.083357,711.1852525999999
1702782000000,2023-12-17 03:00:00,YFI/USD,8510.77,8528.95,8482.45,8520.8,0.058437,497.9299896
1702778400000,2023-12-17 02:00:00,YFI/USD,8587.58,8840.15,8510.77,8510.77,1.75891,14969.6784607
1702774800000,2023-12-17 01:00:00,YFI/USD,8647.68,8647.68,8510.77,8587.58,0.074493,639.71459694
1702771200000,2023-12-17 00:00:00,YFI/USD,8604.14,8659.45,8581.99,8647.68,0.027111,234.44725248
1702767600000,2023-12-16 23:00:00,YFI/USD,8670.81,8676.38,8604.14,8604.14,0.06194,532.9404316
1702764000000,2023-12-16 22:00:00,YFI/USD,8580.79,8731.89,8580.32,8670.81,0.406027,3520.58297187
1702760400000,2023-12-16 21:00:00,YFI/USD,8614.79,8731.88,8578.8,8580.79,0.334637,2871.44982323
1702756800000,2023-12-16 20:00:00,YFI/USD,8601.45,8702.86,8601.45,8614.79,0.070388,606.3778385200001
1702753200000,2023-12-16 19:00:00,YFI/USD,8604.32,8604.32,8601.45,8601.45,0.005698,49.011062100000004
1702749600000,2023-12-16 18:00:00,YFI/USD,8671.0,8688.34,8604.32,8604.32,0.126854,1091.49240928
1702746000000,2023-12-16 17:00:00,YFI/USD,8604.74,8678.0,8597.28,8671.0,0.955907,8288.669597
1702742400000,2023-12-16 16:00:00,YFI/USD,8559.0,8604.74,8492.37,8604.74,0.508685,4377.1021669
1702738800000,2023-12-16 15:00:00,YFI/USD,8544.75,8559.0,8544.75,8559.0,0.005181,44.344179
1702735200000,2023-12-16 14:00:00,YFI/USD,8544.75,8544.75,8544.75,8544.75,0.0,0.0
1702731600000,2023-12-16 13:00:00,YFI/USD,8604.74,8604.74,8441.54,8544.75,0.108672,928.5750720000001
1702728000000,2023-12-16 12:00:00,YFI/USD,8601.86,8604.74,8459.06,8604.74,0.078759,677.7007176599999
1702724400000,2023-12-16 11:00:00,YFI/USD,8487.97,8645.03,8487.97,8601.86,0.025563,219.88934718000002
1702720800000,2023-12-16 10:00:00,YFI/USD,8459.72,8487.97,8424.76,8487.97,0.012853,109.09587840999998
1702717200000,2023-12-16 09:00:00,YFI/USD,8463.43,8502.13,8380.26,8459.72,0.03332,281.8778704
1702713600000,2023-12-16 08:00:00,YFI/USD,8484.53,8487.97,8426.1,8463.43,0.00966,81.7567338
1702710000000,2023-12-16 07:00:00,YFI/USD,8457.46,8484.53,8384.06,8484.53,0.092299,783.1136344700001
1702706400000,2023-12-16 06:00:00,YFI/USD,8334.59,8457.49,8334.59,8457.46,0.024221,204.84813865999996
1702702800000,2023-12-16 05:00:00,YFI/USD,8407.81,8407.82,8334.59,8334.59,0.062317,519.38664503
1702699200000,2023-12-16 04:00:00,YFI/USD,8361.6,8407.81,8166.44,8407.81,0.783855,6590.503907549999
1702695600000,2023-12-16 03:00:00,YFI/USD,8361.6,8361.6,8361.6,8361.6,0.0,0.0
1702692000000,2023-12-16 02:00:00,YFI/USD,8361.6,8361.6,8361.6,8361.6,0.0,0.0
1702688400000,2023-12-16 01:00:00,YFI/USD,8250.85,8407.81,8200.0,8361.6,0.111832,935.0944512000001
1702684800000,2023-12-16 00:00:00,YFI/USD,8268.33,8268.33,8200.0,8250.85,2.025494,16712.0471699
1702681200000,2023-12-15 23:00:00,YFI/USD,8305.8,8305.81,8268.33,8268.33,0.238282,1970.1942090599998
1702677600000,2023-12-15 22:00:00,YFI/USD,8361.6,8462.1,8305.8,8305.8,0.129106,1072.3286148
1702674000000,2023-12-15 21:00:00,YFI/USD,8361.6,8361.6,8305.8,8361.6,0.012866,107.58034560000002
1702670400000,2023-12-15 20:00:00,YFI/USD,8347.84,8424.69,8347.84,8361.6,0.131167,1096.7659872000002
1702666800000,2023-12-15 19:00:00,YFI/USD,8516.84,8516.84,8305.8,8347.84,0.14896,1243.4942464
1702663200000,2023-12-15 18:00:00,YFI/USD,8413.26,8516.84,8339.97,8516.84,0.026669,227.13560596000002
1702659600000,2023-12-15 17:00:00,YFI/USD,8413.26,8413.26,8413.26,8413.26,0.0,0.0
1702656000000,2023-12-15 16:00:00,YFI/USD,8413.26,8413.26,8413.26,8413.26,0.0,0.0
1702652400000,2023-12-15 15:00:00,YFI/USD,8413.26,8413.26,8413.26,8413.26,0.0,0.0
1702648800000,2023-12-15 14:00:00,YFI/USD,8491.63,8491.63,8413.26,8413.26,0.020504,172.50548304000003
1702645200000,2023-12-15 13:00:00,YFI/USD,8496.37,8496.37,8491.63,8491.63,0.003351,28.455452129999994
1702641600000,2023-12-15 12:00:00,YFI/USD,8500.0,8500.01,8496.37,8496.37,0.070602,599.86071474
1702638000000,2023-12-15 11:00:00,YFI/USD,8500.0,8500.0,8500.0,8500.0,0.0,0.0
1702634400000,2023-12-15 10:00:00,YFI/USD,8500.0,8500.0,8500.0,8500.0,0.0,0.0
1702630800000,2023-12-15 09:00:00,YFI/USD,8500.0,8500.0,8500.0,8500.0,0.0,0.0
1702627200000,2023-12-15 08:00:00,YFI/USD,8500.0,8500.0,8500.0,8500.0,0.0,0.0
1702623600000,2023-12-15 07:00:00,YFI/USD,8500.0,8500.0,8500.0,8500.0,0.0,0.0
1702620000000,2023-12-15 06:00:00,YFI/USD,8500.0,8500.0,8500.0,8500.0,0.034633,294.3805
1702616400000,2023-12-15 05:00:00,YFI/USD,8500.0,8588.0,8500.0,8500.0,0.128959,1096.1515
1702612800000,2023-12-15 04:00:00,YFI/USD,8604.49,8604.49,8500.0,8500.0,0.039144,332.724
1702609200000,2023-12-15 03:00:00,YFI/USD,8609.94,8609.94,8604.49,8604.49,0.001527,13.13905623
1702605600000,2023-12-15 02:00:00,YFI/USD,8625.01,8625.01,8609.94,8609.94,0.001088,9.36761472
1702602000000,2023-12-15 01:00:00,YFI/USD,8644.16,8644.16,8625.01,8625.01,3e-05,0.2587503
1702598400000,2023-12-15 00:00:00,YFI/USD,8688.35,8688.35,8644.16,8644.16,0.003084,26.65858944
1702594800000,2023-12-14 23:00:00,YFI/USD,8642.21,8688.35,8642.21,8688.35,0.005284,45.9092414
1702591200000,2023-12-14 22:00:00,YFI/USD,8587.59,8642.21,8587.59,8642.21,0.017134,148.07562614
1702587600000,2023-12-14 21:00:00,YFI/USD,8500.0,8587.59,8500.0,8587.59,0.032077,275.46412443
1702584000000,2023-12-14 20:00:00,YFI/USD,8500.0,8517.75,8500.0,8500.0,0.009156,77.826
1702580400000,2023-12-14 19:00:00,YFI/USD,8567.71,8567.71,8500.0,8500.0,0.038298,325.533
1702576800000,2023-12-14 18:00:00,YFI/USD,8630.63,8642.21,8567.71,8567.71,0.033568,287.60088928
1702573200000,2023-12-14 17:00:00,YFI/USD,8587.59,8630.63,8587.59,8630.63,0.043152,372.42894576
1702569600000,2023-12-14 16:00:00,YFI/USD,8511.24,8601.9,8511.24,8587.59,0.033336,286.27590024
1702566000000,2023-12-14 15:00:00,YFI/USD,8511.24,8511.24,8511.24,8511.24,0.0,0.0
1702562400000,2023-12-14 14:00:00,YFI/USD,8573.28,8573.28,8500.0,8511.24,0.015833,134.75846292
1702558800000,2023-12-14 13:00:00,YFI/USD,8580.78,8580.78,8500.0,8573.28,0.618939,5306.337349920001
1702555200000,2023-12-14 12:00:00,YFI/USD,8616.26,8630.43,8570.73,8580.78,0.020506,175.95747468000002
1702551600000,2023-12-14 11:00:00,YFI/USD,8582.0,8616.26,8582.0,8616.26,0.007407,63.82063782
1702548000000,2023-12-14 10:00:00,YFI/USD,8500.0,8582.0,8500.0,8582.0,0.511702,4391.426564
1702544400000,2023-12-14 09:00:00,YFI/USD,8500.01,8582.0,8500.0,8500.0,0.027512,233.852
1702540800000,2023-12-14 08:00:00,YFI/USD,8510.77,8510.77,8500.0,8500.01,0.22204,1887.3422203999999
1702537200000,2023-12-14 07:00:00,YFI/USD,8570.35,8570.35,8510.77,8510.77,0.000378,3.2170710600000003
1702533600000,2023-12-14 06:00:00,YFI/USD,8582.0,8582.0,8554.55,8570.35,0.21924,1878.963534
1702530000000,2023-12-14 05:00:00,YFI/USD,8553.43,8582.0,8539.19,8582.0,0.012041,103.33586199999999
1702526400000,2023-12-14 04:00:00,YFI/USD,8582.0,8582.0,8553.43,8553.43,0.000386,3.30162398
1702522800000,2023-12-14 03:00:00,YFI/USD,8630.63,8645.03,8582.0,8582.0,0.002609,22.390438000000003
1702519200000,2023-12-14 02:00:00,YFI/USD,8633.01,8688.36,8500.0,8630.63,0.225974,1950.29798362
1702515600000,2023-12-14 01:00:00,YFI/USD,8633.0,8840.15,8633.0,8633.01,1.961599,16934.503782990003
1702512000000,2023-12-14 00:00:00,YFI/USD,8633.0,8633.0,8633.0,8633.0,0.039946,344.85381800000005
1702508400000,2023-12-13 23:00:00,YFI/USD,8691.37,8691.37,8633.0,8633.0,0.008576,74.036608
1702504800000,2023-12-13 22:00:00,YFI/USD,8659.45,8840.15,8659.45,8691.37,0.128453,1116.4325506100001
1702501200000,2023-12-13 21:00:00,YFI/USD,8581.5,8659.45,8557.57,8659.45,0.045145,390.93087025
1702497600000,2023-12-13 20:00:00,YFI/USD,8671.9,8671.9,8541.77,8581.5,0.124258,1066.320027
1702494000000,2023-12-13 19:00:00,YFI/USD,8468.32,8671.9,8468.32,8671.9,0.013785,119.5421415
1702490400000,2023-12-13 18:00:00,YFI/USD,8440.15,8516.31,8440.15,8468.32,0.005611,47.515743519999994
1702486800000,2023-12-13 17:00:00,YFI/USD,8397.27,8516.31,8397.27,8440.15,0.019592,165.3594188
1702483200000,2023-12-13 16:00:00,YFI/USD,8431.58,8502.13,8305.81,8397.27,0.318966,2678.44362282
1702479600000,2023-12-13 15:00:00,YFI/USD,8308.43,8431.58,8308.43,8431.58,0.008727,73.58239866
1702476000000,2023-12-13 14:00:00,YFI/USD,8345.8,8361.5,8305.8,8308.43,0.827377,6874.203888110001
1702472400000,2023-12-13 13:00:00,YFI/USD,8284.44,8358.41,8273.01,8345.8,0.010974,91.58680919999999
1702468800000,2023-12-13 12:00:00,YFI/USD,8218.04,8346.14,8218.04,8284.44,0.126072,1044.4359196799999
1702465200000,2023-12-13 11:00:00,YFI/USD,8231.75,8289.86,8218.04,8218.04,0.046865,385.1384446
1702461600000,2023-12-13 10:00:00,YFI/USD,8245.48,8245.48,8231.75,8231.75,0.000196,1.613423
1702458000000,2023-12-13 09:00:00,YFI/USD,8292.21,8292.21,8245.48,8245.48,0.000195,1.6078686
1702454400000,2023-12-13 08:00:00,YFI/USD,8245.48,8292.21,8245.48,8292.21,0.163115,1352.58383415
1702450800000,2023-12-13 07:00:00,YFI/USD,8245.48,8245.48,8245.48,8245.48,0.0,0.0
1702447200000,2023-12-13 06:00:00,YFI/USD,8347.67,8374.66,8245.48,8245.48,0.353597,2915.57699156
1702443600000,2023-12-13 05:00:00,YFI/USD,8319.9,8347.67,8319.9,8347.67,0.006772,56.53042124
1702440000000,2023-12-13 04:00:00,YFI/USD,8273.01,8319.9,8190.69,8319.9,0.017565,146.1390435
1702436400000,2023-12-13 03:00:00,YFI/USD,8306.04,8359.41,8273.01,8273.01,0.112439,930.20897139
1702432800000,2023-12-13 02:00:00,YFI/USD,8314.48,8361.6,8204.35,8306.04,0.039501,328.0968860400001
1702429200000,2023-12-13 01:00:00,YFI/USD,8454.09,8454.09,8102.96,8314.48,0.498409,4144.01166232
1702425600000,2023-12-13 00:00:00,YFI/USD,8454.08,8454.09,8454.08,8454.09,0.00194,16.4009346
1702422000000,2023-12-12 23:00:00,YFI/USD,8366.25,8584.84,8366.25,8454.08,0.019209,162.39442272
1702418400000,2023-12-12 22:00:00,YFI/USD,8375.64,8467.69,8192.85,8366.25,0.203204,1700.055465
1702414800000,2023-12-12 21:00:00,YFI/USD,8375.68,8519.03,8369.4,8375.64,0.165755,1388.3042082
1702411200000,2023-12-12 20:00:00,YFI/USD,8519.04,8519.04,8213.41,8375.68,0.53887,4513.4026816
1702407600000,2023-12-12 19:00:00,YFI/USD,8386.73,8562.75,8386.73,8519.04,0.044977,383.1608620800001
1702404000000,2023-12-12 18:00:00,YFI/USD,8214.93,8390.08,8214.93,8386.73,0.048702,408.45052446
1702400400000,2023-12-12 17:00:00,YFI/USD,8467.71,8467.71,8214.93,8214.93,0.000472,3.87744696
1702396800000,2023-12-12 16:00:00,YFI/USD,8346.79,8467.71,8346.79,8467.71,0.080323,680.15187033
1702393200000,2023-12-12 15:00:00,YFI/USD,8437.3,8437.3,8252.86,8346.79,0.034537,288.27308623
1702389600000,2023-12-12 14:00:00,YFI/USD,8425.01,8462.84,8393.3,8437.3,0.101299,854.6900526999999
1702386000000,2023-12-12 13:00:00,YFI/USD,8425.01,8425.01,8425.01,8425.01,0.000464,3.90920464
1702382400000,2023-12-12 12:00:00,YFI/USD,8425.01,8425.01,8425.01,8425.01,0.0,0.0
1702378800000,2023-12-12 11:00:00,YFI/USD,8587.96,8587.96,8425.0,8425.01,0.006519,54.922640189999996
1702375200000,2023-12-12 10:00:00,YFI/USD,8502.86,8587.96,8502.86,8587.96,0.014252,122.39560592
1702371600000,2023-12-12 09:00:00,YFI/USD,8502.86,8502.86,8502.86,8502.86,0.0,0.0
1702368000000,2023-12-12 08:00:00,YFI/USD,8488.04,8502.86,8488.04,8502.86,4.3e-05,0.36562298000000004
1702364400000,2023-12-12 07:00:00,YFI/USD,8406.45,8492.49,8406.45,8488.04,0.366418,3110.1706407200004
1702360800000,2023-12-12 06:00:00,YFI/USD,8421.83,8421.83,8406.45,8406.45,0.03216,270.35143200000005
1702357200000,2023-12-12 05:00:00,YFI/USD,8421.83,8421.83,8421.83,8421.83,0.0,0.0
1702353600000,2023-12-12 04:00:00,YFI/USD,8555.42,8555.42,8391.5,8421.83,0.02011,169.3630013
1702350000000,2023-12-12 03:00:00,YFI/USD,8685.39,8685.39,8551.88,8555.42,0.197305,1688.0271431
1702346400000,2023-12-12 02:00:00,YFI/USD,8480.36,8685.39,8480.36,8685.39,0.04716,409.6029924
1702342800000,2023-12-12 01:00:00,YFI/USD,8391.51,8646.21,8391.51,8480.36,0.384808,3263.31037088
1702339200000,2023-12-12 00:00:00,YFI/USD,8462.59,8646.21,8391.51,8391.51,0.332585,2790.89035335
1702335600000,2023-12-11 23:00:00,YFI/USD,8486.51,8486.51,8462.59,8462.59,0.005,42.31295
1702332000000,2023-12-11 22:00:00,YFI/USD,8425.81,8486.51,8425.81,8486.51,0.052762,447.76524062000004
1702328400000,2023-12-11 21:00:00,YFI/USD,8305.46,8426.27,8305.46,8425.81,0.507616,4277.075968959999
1702324800000,2023-12-11 20:00:00,YFI/USD,8290.74,8381.02,8275.0,8305.46,1.810287,15035.266267019999
1702321200000,2023-12-11 19:00:00,YFI/USD,8460.0,8460.0,8161.56,8290.74,0.596996,4949.53861704
1702317600000,2023-12-11 18:00:00,YFI/USD,8484.28,8685.38,8297.07,8460.0,2.211995,18713.4777
1702314000000,2023-12-11 17:00:00,YFI/USD,8542.53,8542.53,8484.28,8484.28,0.00132,11.1992496
1702310400000,2023-12-11 16:00:00,YFI/USD,8513.24,8685.7,8454.04,8542.53,0.347906,2971.9974421800002
1702306800000,2023-12-11 15:00:00,YFI/USD,8530.6,8840.02,8450.02,8513.24,0.287618,2448.56106232
1702303200000,2023-12-11 14:00:00,YFI/USD,8881.02,9314.5,8488.91,8530.6,0.22817,1946.4270020000001
1702299600000,2023-12-11 13:00:00,YFI/USD,9081.45,9081.45,8881.02,8881.02,0.00011,0.9769122000000001
1702296000000,2023-12-11 12:00:00,YFI/USD,9150.58,9150.58,9081.45,9081.45,0.010038,91.1595951
1702292400000,2023-12-11 11:00:00,YFI/USD,9081.45,9150.58,9081.45,9150.58,0.007563,69.20583654
1702288800000,2023-12-11 10:00:00,YFI/USD,9081.45,9081.45,9081.45,9081.45,1e-05,0.09081450000000002
1702285200000,2023-12-11 09:00:00,YFI/USD,8576.38,9314.49,8576.38,9081.45,0.307209,2789.9031730500005
1702281600000,2023-12-11 08:00:00,YFI/USD,8576.38,8576.38,8576.38,8576.38,0.0,0.0
1702278000000,2023-12-11 07:00:00,YFI/USD,8601.59,8601.59,8576.38,8576.38,0.003925,33.662291499999995
1702274400000,2023-12-11 06:00:00,YFI/USD,8671.9,8671.9,8576.37,8601.59,0.223138,1919.34158942
1702270800000,2023-12-11 05:00:00,YFI/USD,8872.18,8872.18,8671.9,8671.9,0.059921,519.6289199
1702267200000,2023-12-11 04:00:00,YFI/USD,9070.13,9070.13,8850.01,8872.18,0.100749,893.86326282
1702263600000,2023-12-11 03:00:00,YFI/USD,8825.82,9088.16,8680.0,9070.13,0.153135,1388.9543575499997
1702260000000,2023-12-11 02:00:00,YFI/USD,9270.53,9314.48,8800.0,8825.82,1.597474,14099.01797868
1702256400000,2023-12-11 01:00:00,YFI/USD,9298.41,9298.41,9268.16,9270.53,0.08304,769.8248112000001
1702252800000,2023-12-11 00:00:00,YFI/USD,9456.18,9456.18,9298.41,9298.41,0.01,92.9841
1702249200000,2023-12-10 23:00:00,YFI/USD,9282.84,9456.18,9259.86,9456.18,0.26177,2475.3442386
1702245600000,2023-12-10 22:00:00,YFI/USD,9380.63,9380.64,9193.04,9282.84,0.092924,862.5986241600001
1702242000000,2023-12-10 21:00:00,YFI/USD,9142.04,9380.63,9142.04,9380.63,0.001602,15.027769259999998
1702238400000,2023-12-10 20:00:00,YFI/USD,9142.04,9142.04,9142.04,9142.04,0.0,0.0
1702234800000,2023-12-10 19:00:00,YFI/USD,9142.04,9142.04,9142.04,9142.04,0.0,0.0
1702231200000,2023-12-10 18:00:00,YFI/USD,9142.04,9142.04,9142.04,9142.04,0.0,0.0
1702227600000,2023-12-10 17:00:00,YFI/USD,9142.04,9142.04,9142.04,9142.04,0.000155,1.4170162000000002
1702224000000,2023-12-10 16:00:00,YFI/USD,9142.04,9142.04,9142.04,9142.04,0.0,0.0
1702220400000,2023-12-10 15:00:00,YFI/USD,8980.03,9142.04,8980.03,9142.04,0.010217,93.40422268000002
1702216800000,2023-12-10 14:00:00,YFI/USD,8980.03,8980.03,8980.03,8980.03,0.0,0.0
1702213200000,2023-12-10 13:00:00,YFI/USD,8980.0,8980.03,8980.0,8980.03,0.004489,40.31135467
1702209600000,2023-12-10 12:00:00,YFI/USD,8980.0,8980.0,8980.0,8980.0,0.0,0.0
1702206000000,2023-12-10 11:00:00,YFI/USD,8980.0,8980.0,8980.0,8980.0,0.0,0.0
1702202400000,2023-12-10 10:00:00,YFI/USD,8980.0,9248.28,8980.0,8980.0,0.00257,23.078599999999998
1702198800000,2023-12-10 09:00:00,YFI/USD,9140.0,9140.0,8980.0,8980.0,0.011002,98.79796
1702195200000,2023-12-10 08:00:00,YFI/USD,9140.0,9140.0,9140.0,9140.0,7e-06,0.06398
1702191600000,2023-12-10 07:00:00,YFI/USD,9314.49,9314.49,9140.0,9140.0,0.43783,4001.7662
1702188000000,2023-12-10 06:00:00,YFI/USD,9314.5,9314.5,9314.49,9314.49,2.3e-05,0.21423327
1702184400000,2023-12-10 05:00:00,YFI/USD,8984.5,9314.5,8984.5,9314.5,0.005128,47.764756
1702180800000,2023-12-10 04:00:00,YFI/USD,8984.5,8984.5,8984.5,8984.5,0.0,0.0
1702177200000,2023-12-10 03:00:00,YFI/USD,8984.5,8984.5,8984.5,8984.5,0.0,0.0
1702173600000,2023-12-10 02:00:00,YFI/USD,8984.5,8984.5,8984.5,8984.5,0.0,0.0
1702170000000,2023-12-10 01:00:00,YFI/USD,8984.5,8984.5,8984.5,8984.5,0.0,0.0
1702166400000,2023-12-10 00:00:00,YFI/USD,8984.5,8984.5,8984.5,8984.5,0.0,0.0
1702162800000,2023-12-09 23:00:00,YFI/USD,9273.73,9273.73,8984.5,8984.5,0.00407,36.566915
1702159200000,2023-12-09 22:00:00,YFI/USD,9273.73,9273.73,9273.73,9273.73,0.0,0.0
1702155600000,2023-12-09 21:00:00,YFI/USD,9273.73,9273.73,9273.73,9273.73,0.0,0.0
1702152000000,2023-12-09 20:00:00,YFI/USD,9273.73,9273.73,9273.73,9273.73,0.0,0.0
1702148400000,2023-12-09 19:00:00,YFI/USD,9273.73,9273.73,9273.73,9273.73,0.0,0.0
1702144800000,2023-12-09 18:00:00,YFI/USD,9273.73,9273.73,9273.73,9273.73,0.0,0.0
1702141200000,2023-12-09 17:00:00,YFI/USD,9273.73,9273.73,9273.73,9273.73,0.0,0.0
1702137600000,2023-12-09 16:00:00,YFI/USD,9199.73,9273.73,9199.73,9273.73,0.007853,72.82660169
1702134000000,2023-12-09 15:00:00,YFI/USD,9427.96,9427.96,9199.73,9199.73,0.007199,66.22885627
1702130400000,2023-12-09 14:00:00,YFI/USD,9223.11,9427.96,9223.11,9427.96,0.000106,0.9993637599999999
1702126800000,2023-12-09 13:00:00,YFI/USD,9223.11,9223.11,9223.11,9223.11,0.0,0.0
1702123200000,2023-12-09 12:00:00,YFI/USD,9428.41,9428.41,9095.19,9223.11,0.061727,569.31491097
1702119600000,2023-12-09 11:00:00,YFI/USD,9431.42,9431.42,9428.39,9428.41,0.048474,457.03274634
1702116000000,2023-12-09 10:00:00,YFI/USD,9433.41,9433.41,9431.41,9431.42,0.015509,146.27189278
1702112400000,2023-12-09 09:00:00,YFI/USD,9187.05,9433.41,9187.05,9433.41,0.000633,5.97134853
1702108800000,2023-12-09 08:00:00,YFI/USD,9482.4,9524.4,9187.05,9187.05,0.057331,526.70276355
1702105200000,2023-12-09 07:00:00,YFI/USD,9482.4,9482.4,9482.4,9482.4,0.0,0.0
1702101600000,2023-12-09 06:00:00,YFI/USD,9645.0,9646.25,9482.4,9482.4,0.001713,16.2433512
1702098000000,2023-12-09 05:00:00,YFI/USD,9595.04,9645.01,9502.85,9645.0,0.250004,2411.28858
1702094400000,2023-12-09 04:00:00,YFI/USD,9595.03,9595.04,9395.59,9595.04,0.220134,2112.1945353600004
1702090800000,2023-12-09 03:00:00,YFI/USD,9259.52,9595.04,9259.52,9595.03,0.105724,1014.4249517200001
1702087200000,2023-12-09 02:00:00,YFI/USD,9300.75,9300.75,9252.86,9259.52,0.016777,155.34696704
1702083600000,2023-12-09 01:00:00,YFI/USD,9404.94,9405.74,9252.86,9300.75,0.513568,4776.567576
1702080000000,2023-12-09 00:00:00,YFI/USD,9250.0,9407.52,9158.7,9404.94,0.542466,5101.86018204
1702076400000,2023-12-08 23:00:00,YFI/USD,9250.01,9250.01,9204.78,9250.0,0.765956,7085.093
1702072800000,2023-12-08 22:00:00,YFI/USD,9250.01,9250.01,9250.01,9250.01,0.0,0.0
1702069200000,2023-12-08 21:00:00,YFI/USD,9610.52,9610.52,9043.92,9250.01,0.946752,8757.46546752
1702065600000,2023-12-08 20:00:00,YFI/USD,9095.18,9610.52,9095.18,9610.52,0.278951,2680.86416452
1702062000000,2023-12-08 19:00:00,YFI/USD,9095.0,9095.18,8920.38,9095.18,0.569571,5180.350767780001
1702058400000,2023-12-08 18:00:00,YFI/USD,8862.13,9095.0,8862.13,9095.0,0.027432,249.49404
1702054800000,2023-12-08 17:00:00,YFI/USD,9178.1,9178.1,8862.13,8862.13,0.01,88.62129999999999
1702051200000,2023-12-08 16:00:00,YFI/USD,9000.0,9178.1,8931.05,9178.1,0.657757,6036.959521700001
1702047600000,2023-12-08 15:00:00,YFI/USD,8850.97,9000.0,8744.72,9000.0,0.159538,1435.842
1702044000000,2023-12-08 14:00:00,YFI/USD,8850.97,8850.97,8850.97,8850.97,0.0,0.0
1702040400000,2023-12-08 13:00:00,YFI/USD,8699.75,8850.97,8699.75,8850.97,0.010513,93.05024760999999
