https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume USD
1688392800000,2023-07-03 14:00:00,LINK/USD,6.5907,6.62414,6.57407,6.60414,359.528696,2374.3778424014404
1688389200000,2023-07-03 13:00:00,LINK/USD,6.5709,6.61479,6.5709,6.5907,613.128077,4040.9432170838995
1688385600000,2023-07-03 12:00:00,LINK/USD,6.6438,6.65238,6.56343,6.5709,71.467571,469.60626228390004
1688382000000,2023-07-03 11:00:00,LINK/USD,6.59191,6.6498,6.59191,6.6438,191.740071,1273.8826837098
1688378400000,2023-07-03 10:00:00,LINK/USD,6.59721,6.61438,6.59191,6.59191,25.308062,166.82846697842
1688374800000,2023-07-03 09:00:00,LINK/USD,6.62445,6.62445,6.59721,6.59721,153.562986,1013.0872668690599
1688371200000,2023-07-03 08:00:00,LINK/USD,6.61911,6.64945,6.59509,6.62445,1547.800479,10253.326883111551
1688367600000,2023-07-03 07:00:00,LINK/USD,6.54276,6.61911,6.54276,6.61911,2018.957071,13363.698938226811
1688364000000,2023-07-03 06:00:00,LINK/USD,6.5863,6.5863,6.5423,6.54276,58.101706,380.14551794856004
1688360400000,2023-07-03 05:00:00,LINK/USD,6.55845,6.60129,6.55845,6.5863,12.19584,80.325460992
1688356800000,2023-07-03 04:00:00,LINK/USD,6.59434,6.60128,6.55845,6.55845,31.029458,203.5051488201
1688353200000,2023-07-03 03:00:00,LINK/USD,6.60308,6.60464,6.56665,6.59434,219.522994,1447.60926025396
1688349600000,2023-07-03 02:00:00,LINK/USD,6.53687,6.61,6.53687,6.60308,228.462935,1508.5590368398
1688346000000,2023-07-03 01:00:00,LINK/USD,6.48192,6.53687,6.48192,6.53687,115.972195,758.0951623296501
1688342400000,2023-07-03 00:00:00,LINK/USD,6.51765,6.5523,6.47999,6.48192,211.360935,1370.0246717952
1688338800000,2023-07-02 23:00:00,LINK/USD,6.50749,6.53127,6.50126,6.51765,12.02646,78.384257019
1688335200000,2023-07-02 22:00:00,LINK/USD,6.45952,6.56034,6.45952,6.50749,4802.416007,31251.67414139243
1688331600000,2023-07-02 21:00:00,LINK/USD,6.41011,6.47815,6.41011,6.45952,199.30935,1287.442732512
1688328000000,2023-07-02 20:00:00,LINK/USD,6.43996,6.43996,6.41011,6.41011,21.1758,135.739207338
1688324400000,2023-07-02 19:00:00,LINK/USD,6.4216,6.43997,6.4145,6.43996,231.625783,1491.6607774886802
1688320800000,2023-07-02 18:00:00,LINK/USD,6.39803,6.4216,6.36787,6.4216,151.86971,975.246529736
1688317200000,2023-07-02 17:00:00,LINK/USD,6.42716,6.46602,6.39803,6.39803,349.955269,2239.02430972007
1688313600000,2023-07-02 16:00:00,LINK/USD,6.47583,6.47583,6.42079,6.42716,785.865649,5050.8842646268395
1688310000000,2023-07-02 15:00:00,LINK/USD,6.49285,6.51607,6.39803,6.47583,198.823174,1287.54507488442
1688306400000,2023-07-02 14:00:00,LINK/USD,6.43871,6.49286,6.41871,6.49285,23.579458,153.0978838753
1688302800000,2023-07-02 13:00:00,LINK/USD,6.43888,6.46422,6.41088,6.43871,52.813474,340.05064317854004
1688299200000,2023-07-02 12:00:00,LINK/USD,6.48607,6.54495,6.43888,6.43888,84.570813,544.54131640944
1688295600000,2023-07-02 11:00:00,LINK/USD,6.39838,6.48607,6.39664,6.48607,2.658596,17.24383975772
1688292000000,2023-07-02 10:00:00,LINK/USD,6.40842,6.44145,6.39838,6.39838,3.084159,19.73362126242
1688288400000,2023-07-02 09:00:00,LINK/USD,6.38325,6.40842,6.38325,6.40842,1.4149,9.067273457999999
1688284800000,2023-07-02 08:00:00,LINK/USD,6.41602,6.42842,6.38325,6.38325,298.24618,1903.779928485
1688281200000,2023-07-02 07:00:00,LINK/USD,6.47086,6.47086,6.4111,6.41602,161.929169,1038.94078688738
1688277600000,2023-07-02 06:00:00,LINK/USD,6.426,6.47086,6.426,6.47086,7.744938,50.11640950668
1688274000000,2023-07-02 05:00:00,LINK/USD,6.41087,6.44082,6.41087,6.426,3.528561,22.674532986
1688270400000,2023-07-02 04:00:00,LINK/USD,6.38936,6.41087,6.36787,6.41087,245.48661,1573.7827434507
1688266800000,2023-07-02 03:00:00,LINK/USD,6.44401,6.45258,6.38936,6.38936,546.193306,3489.82566162416
1688263200000,2023-07-02 02:00:00,LINK/USD,6.43706,6.45167,6.37467,6.44401,284.723078,1834.7583618627798
1688259600000,2023-07-02 01:00:00,LINK/USD,6.43952,6.45318,6.42781,6.43706,1453.213399,9354.42184216694
1688256000000,2023-07-02 00:00:00,LINK/USD,6.49476,6.49743,6.43147,6.43952,1235.346171,7955.03637507792
1688252400000,2023-07-01 23:00:00,LINK/USD,6.47,6.5,6.47,6.49476,233.771108,1518.28724139408
1688248800000,2023-07-01 22:00:00,LINK/USD,6.4285,6.48504,6.4285,6.47,587.125312,3798.7007686399998
1688245200000,2023-07-01 21:00:00,LINK/USD,6.46087,6.48635,6.4285,6.4285,248.708244,1598.8209465539999
1688241600000,2023-07-01 20:00:00,LINK/USD,6.41685,6.46087,6.41685,6.46087,125.380803,810.0690686786099
1688238000000,2023-07-01 19:00:00,LINK/USD,6.37984,6.46544,6.37984,6.41685,2499.084067,16036.247595328949
1688234400000,2023-07-01 18:00:00,LINK/USD,6.35037,6.38102,6.35013,6.37984,106.350087,678.49653904608
1688230800000,2023-07-01 17:00:00,LINK/USD,6.29687,6.38042,6.29687,6.35037,138.310435,878.3224371109501
1688227200000,2023-07-01 16:00:00,LINK/USD,6.33059,6.33059,6.29396,6.29687,119.995131,755.59374053997
1688223600000,2023-07-01 15:00:00,LINK/USD,6.32278,6.34111,6.29,6.33059,423.726657,2682.4397375376298
1688220000000,2023-07-01 14:00:00,LINK/USD,6.27053,6.33372,6.27053,6.32278,92.334911,583.81332857258
1688216400000,2023-07-01 13:00:00,LINK/USD,6.23859,6.29072,6.23859,6.27053,154.455175,968.51580849275
1688212800000,2023-07-01 12:00:00,LINK/USD,6.22414,6.26418,6.22206,6.23859,7.056086,44.02002755874
1688209200000,2023-07-01 11:00:00,LINK/USD,6.2003,6.22414,6.188,6.22414,111.673043,695.0686538580201
1688205600000,2023-07-01 10:00:00,LINK/USD,6.21839,6.21839,6.2003,6.2003,12.238649,75.88329539470001
1688202000000,2023-07-01 09:00:00,LINK/USD,6.19762,6.23815,6.19762,6.21839,198.699589,1235.59153724171
1688198400000,2023-07-01 08:00:00,LINK/USD,6.24958,6.24977,6.19762,6.19762,253.117762,1568.72770412644
1688194800000,2023-07-01 07:00:00,LINK/USD,6.21814,6.24958,6.20319,6.24958,61.66587,385.38578783459997
1688191200000,2023-07-01 06:00:00,LINK/USD,6.18406,6.21814,6.18406,6.21814,23.850724,148.30714093336
1688187600000,2023-07-01 05:00:00,LINK/USD,6.1583,6.19912,6.1583,6.18406,122.367292,756.72667576552
1688184000000,2023-07-01 04:00:00,LINK/USD,6.21749,6.21749,6.14444,6.1583,608.689566,3748.4929542977998
1688180400000,2023-07-01 03:00:00,LINK/USD,6.22117,6.25132,6.2,6.21749,1927.671565,11985.27867867185
1688176800000,2023-07-01 02:00:00,LINK/USD,6.32117,6.32117,6.22117,6.22117,327.258309,2035.92957420153
1688173200000,2023-07-01 01:00:00,LINK/USD,6.32963,6.32963,6.27,6.32117,1624.471284,10268.559146282281
1688169600000,2023-07-01 00:00:00,LINK/USD,6.30752,6.35503,6.30752,6.32963,643.642052,4074.01604160076
1688166000000,2023-06-30 23:00:00,LINK/USD,6.30147,6.33172,6.30147,6.30752,431.91043,2724.2836754336004
1688162400000,2023-06-30 22:00:00,LINK/USD,6.32138,6.33885,6.30147,6.30147,894.677639,5637.78430182933
1688158800000,2023-06-30 21:00:00,LINK/USD,6.29163,6.34998,6.27,6.32138,1805.186623,11411.27061489974
1688155200000,2023-06-30 20:00:00,LINK/USD,6.31742,6.3383,6.28652,6.29163,507.802739,3194.90694677457
1688151600000,2023-06-30 19:00:00,LINK/USD,6.27581,6.33521,6.27001,6.31742,398.570232,2517.93555504144
1688148000000,2023-06-30 18:00:00,LINK/USD,6.37704,6.39319,6.27,6.27581,2529.328872,15873.58742818632
1688144400000,2023-06-30 17:00:00,LINK/USD,6.32,6.44,6.29971,6.37704,3515.639976,22419.37675255104
1688140800000,2023-06-30 16:00:00,LINK/USD,6.08842,6.32001,6.06,6.32,1282.798157,8107.28435224
1688137200000,2023-06-30 15:00:00,LINK/USD,6.06001,6.13272,6.06,6.08842,464.906778,2830.54772531076
1688133600000,2023-06-30 14:00:00,LINK/USD,5.97276,6.09245,5.92738,6.06001,1434.887626,8695.43336243626
1688130000000,2023-06-30 13:00:00,LINK/USD,6.29566,6.29566,5.94405,5.97276,3995.214112,23862.45503958912
1688126400000,2023-06-30 12:00:00,LINK/USD,6.23493,6.29985,6.2152,6.29566,348.502876,2194.05561631816
1688122800000,2023-06-30 11:00:00,LINK/USD,6.22323,6.23493,6.18939,6.23493,375.510629,2341.28248607097
1688119200000,2023-06-30 10:00:00,LINK/USD,6.19317,6.23997,6.18603,6.22323,667.257103,4152.4944211026905
1688115600000,2023-06-30 09:00:00,LINK/USD,6.19938,6.20993,6.17309,6.19317,10.935755,67.72698979335
1688112000000,2023-06-30 08:00:00,LINK/USD,6.14726,6.2,6.1467,6.19938,207.387603,1285.67455828614
1688108400000,2023-06-30 07:00:00,LINK/USD,6.1256,6.17142,6.11244,6.14726,44.388095,272.8651608697
