https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC,Volume USD
1701345600000,2023-11-30 12:00:00,MATIC/USD,0.77878,0.77912,0.77257,0.77711,1059.622653,823.4433598728299
1701342000000,2023-11-30 11:00:00,MATIC/USD,0.7705,0.77878,0.76803,0.77878,37127.372349,28914.05503795422
1701338400000,2023-11-30 10:00:00,MATIC/USD,0.76647,0.7705,0.76486,0.7705,894.369366,689.111596503
1701334800000,2023-11-30 09:00:00,MATIC/USD,0.75591,0.76955,0.75591,0.76647,4438.55051,3402.0158093997
1701331200000,2023-11-30 08:00:00,MATIC/USD,0.7598,0.7598,0.75399,0.75591,2191.503878,1656.57969641898
1701327600000,2023-11-30 07:00:00,MATIC/USD,0.75714,0.7598,0.75714,0.7598,7114.509612,5405.6044031976
1701324000000,2023-11-30 06:00:00,MATIC/USD,0.7588,0.7588,0.75714,0.75714,292.310041,221.31962444274
1701320400000,2023-11-30 05:00:00,MATIC/USD,0.76331,0.76331,0.7588,0.7588,1773.406997,1345.6612293236
1701316800000,2023-11-30 04:00:00,MATIC/USD,0.76584,0.76954,0.76328,0.76331,5194.596146,3965.08718420326
1701313200000,2023-11-30 03:00:00,MATIC/USD,0.76244,0.76584,0.75882,0.76584,872.613628,668.2824208675199
1701309600000,2023-11-30 02:00:00,MATIC/USD,0.75513,0.76244,0.75244,0.76244,4069.347121,3102.6330189352398
1701306000000,2023-11-30 01:00:00,MATIC/USD,0.76192,0.76192,0.75333,0.75513,2220.272968,1676.5947263258402
1701302400000,2023-11-30 00:00:00,MATIC/USD,0.75798,0.76303,0.75798,0.76192,1056.669595,805.0976978224
1701298800000,2023-11-29 23:00:00,MATIC/USD,0.7588,0.7588,0.75528,0.75798,1181.954981,895.89823649838
1701295200000,2023-11-29 22:00:00,MATIC/USD,0.75536,0.76411,0.75536,0.7588,21225.567313,16105.9604771044
1701291600000,2023-11-29 21:00:00,MATIC/USD,0.75187,0.75545,0.75187,0.75536,9493.105318,7170.71203300448
1701288000000,2023-11-29 20:00:00,MATIC/USD,0.75908,0.75953,0.75187,0.75187,2980.784754,2241.16263298998
1701284400000,2023-11-29 19:00:00,MATIC/USD,0.7612,0.76322,0.75714,0.75908,2388.420447,1813.00219290876
1701280800000,2023-11-29 18:00:00,MATIC/USD,0.75276,0.7612,0.75276,0.7612,2999.195644,2282.9877242128
1701277200000,2023-11-29 17:00:00,MATIC/USD,0.74832,0.75425,0.74518,0.75276,10703.87844,8057.4515344944
1701273600000,2023-11-29 16:00:00,MATIC/USD,0.75477,0.75708,0.74407,0.74832,8730.981258,6533.56789498656
1701270000000,2023-11-29 15:00:00,MATIC/USD,0.75408,0.75494,0.74746,0.75477,11911.633519,8990.543631135632
1701266400000,2023-11-29 14:00:00,MATIC/USD,0.76135,0.76135,0.75334,0.75408,9300.753478,7013.5121826902405
1701262800000,2023-11-29 13:00:00,MATIC/USD,0.7641,0.7641,0.75806,0.76135,3206.682129,2441.4074389141497
1701259200000,2023-11-29 12:00:00,MATIC/USD,0.7567,0.7641,0.75444,0.7641,4920.588685,3759.8218142084997
1701255600000,2023-11-29 11:00:00,MATIC/USD,0.75548,0.75734,0.75248,0.7567,2951.758248,2233.5954662616
1701252000000,2023-11-29 10:00:00,MATIC/USD,0.76457,0.76457,0.75367,0.75548,5060.542613,3823.1387332692398
1701248400000,2023-11-29 09:00:00,MATIC/USD,0.76676,0.77191,0.76457,0.76457,2290.299369,1751.0941885563298
1701244800000,2023-11-29 08:00:00,MATIC/USD,0.75603,0.76676,0.75599,0.76676,4801.823207,3681.84596219932
1701241200000,2023-11-29 07:00:00,MATIC/USD,0.75108,0.75603,0.75108,0.75603,12514.290802,9461.17927503606
1701237600000,2023-11-29 06:00:00,MATIC/USD,0.75164,0.7518,0.75108,0.75108,546.305582,410.3191965285599
1701234000000,2023-11-29 05:00:00,MATIC/USD,0.75171,0.7523,0.75164,0.75164,63.898188,48.02843402832
1701230400000,2023-11-29 04:00:00,MATIC/USD,0.75292,0.75318,0.75075,0.75171,2232.749177,1678.37988384267
1701226800000,2023-11-29 03:00:00,MATIC/USD,0.75164,0.75292,0.74983,0.75292,5041.916589,3796.1598381898802
1701223200000,2023-11-29 02:00:00,MATIC/USD,0.75265,0.75602,0.75132,0.75164,3693.609683,2776.26478213012
1701219600000,2023-11-29 01:00:00,MATIC/USD,0.75017,0.75404,0.74823,0.75265,7166.32182,5393.732117823
1701216000000,2023-11-29 00:00:00,MATIC/USD,0.74748,0.75056,0.74224,0.75017,13087.860923,9818.12062860691
1701212400000,2023-11-28 23:00:00,MATIC/USD,0.749,0.75086,0.744,0.74748,43214.070678,32301.65355039144
1701208800000,2023-11-28 22:00:00,MATIC/USD,0.75286,0.75344,0.74666,0.749,26710.085785,20005.854252965
1701205200000,2023-11-28 21:00:00,MATIC/USD,0.75401,0.75691,0.74915,0.75286,51605.84895,38851.979440497
1701201600000,2023-11-28 20:00:00,MATIC/USD,0.75675,0.75675,0.75364,0.75401,3493.203757,2633.91056481557
1701198000000,2023-11-28 19:00:00,MATIC/USD,0.75334,0.75911,0.75334,0.75675,6060.619895,4586.37410554125
1701194400000,2023-11-28 18:00:00,MATIC/USD,0.75333,0.75523,0.74977,0.75334,4182.813164,3151.08046896776
1701190800000,2023-11-28 17:00:00,MATIC/USD,0.74723,0.75479,0.745,0.75333,6309.942959,4753.469329303471
1701187200000,2023-11-28 16:00:00,MATIC/USD,0.74256,0.74966,0.74004,0.74723,12484.508268,9328.799113097639
1701183600000,2023-11-28 15:00:00,MATIC/USD,0.74151,0.74426,0.74,0.74256,7239.867519,5376.036024908641
1701180000000,2023-11-28 14:00:00,MATIC/USD,0.74477,0.74521,0.74151,0.74151,5262.72443,3902.3627920893
1701176400000,2023-11-28 13:00:00,MATIC/USD,0.73977,0.74477,0.73736,0.74477,710.675177,529.28955157429
1701172800000,2023-11-28 12:00:00,MATIC/USD,0.73957,0.74031,0.73916,0.73977,390.483059,288.86765255643
1701169200000,2023-11-28 11:00:00,MATIC/USD,0.7362,0.73957,0.7362,0.73957,995.220289,736.0350691357299
1701165600000,2023-11-28 10:00:00,MATIC/USD,0.73774,0.73774,0.7362,0.7362,13.569682,9.9899998884
1701162000000,2023-11-28 09:00:00,MATIC/USD,0.73196,0.73774,0.73015,0.73774,4081.272504,3010.91797710096
1701158400000,2023-11-28 08:00:00,MATIC/USD,0.73405,0.73405,0.73196,0.73196,799.604021,585.2781592111601
1701154800000,2023-11-28 07:00:00,MATIC/USD,0.73405,0.73405,0.72895,0.73405,140.533822,103.15885203909998
1701151200000,2023-11-28 06:00:00,MATIC/USD,0.73026,0.73405,0.72784,0.73405,5867.577055,4307.09493722275
1701147600000,2023-11-28 05:00:00,MATIC/USD,0.73902,0.73902,0.72939,0.73026,496.658516,362.68984789416004
1701144000000,2023-11-28 04:00:00,MATIC/USD,0.74169,0.74784,0.73709,0.73902,4114.817551,3040.93246654002
1701140400000,2023-11-28 03:00:00,MATIC/USD,0.7423,0.7431,0.73753,0.74169,1771.526812,1313.92372119228
1701136800000,2023-11-28 02:00:00,MATIC/USD,0.74273,0.74273,0.73795,0.7423,4873.528526,3617.6202248498
1701133200000,2023-11-28 01:00:00,MATIC/USD,0.74584,0.74584,0.74227,0.74273,553.458176,411.06999106048
1701129600000,2023-11-28 00:00:00,MATIC/USD,0.74306,0.7474,0.74035,0.74584,1941.300392,1447.89948436928
1701126000000,2023-11-27 23:00:00,MATIC/USD,0.73813,0.74313,0.73813,0.74306,2127.212436,1580.64647269416
1701122400000,2023-11-27 22:00:00,MATIC/USD,0.73747,0.73813,0.73584,0.73813,360.594594,266.16568766921995
1701118800000,2023-11-27 21:00:00,MATIC/USD,0.73015,0.73947,0.73015,0.73747,7734.28066,5703.7999583302
1701115200000,2023-11-27 20:00:00,MATIC/USD,0.73368,0.73462,0.72631,0.73015,12466.437006,9102.3689799309
1701111600000,2023-11-27 19:00:00,MATIC/USD,0.73682,0.7387,0.73,0.73368,3316.141138,2432.98643012784
1701108000000,2023-11-27 18:00:00,MATIC/USD,0.7362,0.74145,0.73467,0.73682,8084.131184,5956.54953899488
1701104400000,2023-11-27 17:00:00,MATIC/USD,0.74074,0.74414,0.7362,0.7362,27012.047672,19886.2694961264
1701100800000,2023-11-27 16:00:00,MATIC/USD,0.73213,0.7408,0.73213,0.74074,5168.95141,3828.8490674433997
1701097200000,2023-11-27 15:00:00,MATIC/USD,0.73519,0.7455,0.73213,0.73213,3447.453455,2523.98409800915
1701093600000,2023-11-27 14:00:00,MATIC/USD,0.74518,0.74664,0.73519,0.73519,3090.664935,2272.22595356265
1701090000000,2023-11-27 13:00:00,MATIC/USD,0.74506,0.74518,0.74,0.74518,7095.132635,5287.1509369493
1701086400000,2023-11-27 12:00:00,MATIC/USD,0.74527,0.74663,0.7422,0.74506,6272.172703,4673.14499409718
1701082800000,2023-11-27 11:00:00,MATIC/USD,0.74039,0.74527,0.7402,0.74527,431.184627,321.34896696428996
1701079200000,2023-11-27 10:00:00,MATIC/USD,0.75178,0.7526,0.74039,0.74039,5569.351564,4123.49220446996
1701075600000,2023-11-27 09:00:00,MATIC/USD,0.75269,0.75269,0.75178,0.75178,79.857087,60.034960864860004
1701072000000,2023-11-27 08:00:00,MATIC/USD,0.74859,0.75269,0.74859,0.75269,67.941689,51.13902989341
1701068400000,2023-11-27 07:00:00,MATIC/USD,0.75269,0.75446,0.74618,0.74859,648.517248,485.47352668032
1701064800000,2023-11-27 06:00:00,MATIC/USD,0.75772,0.76121,0.75269,0.75269,360.42544,271.2886244336
1701061200000,2023-11-27 05:00:00,MATIC/USD,0.75925,0.75925,0.75772,0.75772,24.99167,18.9366881924
1701057600000,2023-11-27 04:00:00,MATIC/USD,0.75412,0.75925,0.75412,0.75925,80.739071,61.301139656749996
1701054000000,2023-11-27 03:00:00,MATIC/USD,0.75659,0.75659,0.75,0.75412,3926.172265,2960.8050284818
1701050400000,2023-11-27 02:00:00,MATIC/USD,0.76136,0.76136,0.75481,0.75659,13041.938671,9867.40037909189
1701046800000,2023-11-27 01:00:00,MATIC/USD,0.76667,0.76667,0.75978,0.76136,2554.994063,1945.2702798056803
1701043200000,2023-11-27 00:00:00,MATIC/USD,0.76323,0.76669,0.76026,0.76667,2985.007241,2288.51550145747
1701039600000,2023-11-26 23:00:00,MATIC/USD,0.76567,0.76567,0.75821,0.76323,4099.675979,3128.9956974521697
1701036000000,2023-11-26 22:00:00,MATIC/USD,0.76397,0.76697,0.76397,0.76567,1062.776249,813.7358905718299
1701032400000,2023-11-26 21:00:00,MATIC/USD,0.76728,0.76728,0.76067,0.76397,2057.72629,1572.0411537713
1701028800000,2023-11-26 20:00:00,MATIC/USD,0.75627,0.76955,0.75627,0.76728,2573.995469,1974.97524345432
1701025200000,2023-11-26 19:00:00,MATIC/USD,0.75413,0.75683,0.75317,0.75627,773.110016,584.6799118003199
1701021600000,2023-11-26 18:00:00,MATIC/USD,0.75498,0.76025,0.75,0.75413,79794.467406,60175.401704886775
1701018000000,2023-11-26 17:00:00,MATIC/USD,0.75171,0.75692,0.75,0.75498,2880.474256,2174.70045379488
1701014400000,2023-11-26 16:00:00,MATIC/USD,0.75883,0.75883,0.74339,0.75171,4402.134075,3309.12820551825
1701010800000,2023-11-26 15:00:00,MATIC/USD,0.76012,0.76264,0.75531,0.75883,8366.769073,6348.95537566459
1701007200000,2023-11-26 14:00:00,MATIC/USD,0.7703,0.77291,0.76012,0.76012,2604.820601,1979.97623523212
1701003600000,2023-11-26 13:00:00,MATIC/USD,0.77454,0.77454,0.7703,0.7703,193.35754,148.943313062
1701000000000,2023-11-26 12:00:00,MATIC/USD,0.7768,0.7768,0.77278,0.77454,1348.376335,1044.3714065109
1700996400000,2023-11-26 11:00:00,MATIC/USD,0.77758,0.78105,0.7749,0.7768,486.975095,378.282253796
1700992800000,2023-11-26 10:00:00,MATIC/USD,0.77807,0.77876,0.77758,0.77758,5384.414657,4186.813148990061
1700989200000,2023-11-26 09:00:00,MATIC/USD,0.78236,0.78236,0.77796,0.77807,6755.231002,5256.042585726141
1700985600000,2023-11-26 08:00:00,MATIC/USD,0.78067,0.78236,0.77842,0.78236,2424.510262,1896.83984857832
1700982000000,2023-11-26 07:00:00,MATIC/USD,0.78201,0.78201,0.78067,0.78067,385.765856,301.15583080351996
1700978400000,2023-11-26 06:00:00,MATIC/USD,0.78414,0.78471,0.77854,0.78201,8416.486943,6581.77695429543
1700974800000,2023-11-26 05:00:00,MATIC/USD,0.78594,0.78594,0.78039,0.78414,11521.853492,9034.74619721688
1700971200000,2023-11-26 04:00:00,MATIC/USD,0.78005,0.78667,0.77807,0.78594,8137.642875,6395.6990411775
1700967600000,2023-11-26 03:00:00,MATIC/USD,0.77689,0.78395,0.77689,0.78005,1384.904652,1080.2948737926
1700964000000,2023-11-26 02:00:00,MATIC/USD,0.77417,0.77797,0.77183,0.77689,1597.676504,1241.21889919256
1700960400000,2023-11-26 01:00:00,MATIC/USD,0.78201,0.78201,0.77417,0.77417,1085.525875,840.3815666487501
1700956800000,2023-11-26 00:00:00,MATIC/USD,0.7774,0.78201,0.7774,0.78201,4229.63626,3307.6178516826003
1700953200000,2023-11-25 23:00:00,MATIC/USD,0.77745,0.77816,0.77621,0.7774,366.369381,284.8155567894
1700949600000,2023-11-25 22:00:00,MATIC/USD,0.77447,0.77745,0.77337,0.77745,1268.184181,985.9497915184501
1700946000000,2023-11-25 21:00:00,MATIC/USD,0.77405,0.77514,0.77279,0.77447,3652.960953,2829.10866926991
1700942400000,2023-11-25 20:00:00,MATIC/USD,0.77668,0.77669,0.77245,0.77405,3574.439114,2766.7945961917
1700938800000,2023-11-25 19:00:00,MATIC/USD,0.77527,0.7787,0.77473,0.77668,8451.011423,6563.73155201564
1700935200000,2023-11-25 18:00:00,MATIC/USD,0.77287,0.77527,0.77138,0.77527,3509.871002,2721.09769172054
1700931600000,2023-11-25 17:00:00,MATIC/USD,0.77491,0.77617,0.77287,0.77287,11768.976024,9095.88849966888
1700928000000,2023-11-25 16:00:00,MATIC/USD,0.7727,0.77569,0.7727,0.77491,1846.607078,1430.95429081298
1700924400000,2023-11-25 15:00:00,MATIC/USD,0.77405,0.77409,0.77088,0.7727,3481.769556,2690.3633359212004
1700920800000,2023-11-25 14:00:00,MATIC/USD,0.77343,0.77405,0.7705,0.77405,1963.902308,1520.1585815074
1700917200000,2023-11-25 13:00:00,MATIC/USD,0.77241,0.77343,0.77241,0.77343,672.977758,520.50118736994
1700913600000,2023-11-25 12:00:00,MATIC/USD,0.77081,0.77241,0.77081,0.77241,378.871594,292.64420792154004
1700910000000,2023-11-25 11:00:00,MATIC/USD,0.76898,0.77146,0.7655,0.77081,3207.375312,2472.27696424272
1700906400000,2023-11-25 10:00:00,MATIC/USD,0.77519,0.77519,0.76898,0.76898,906.038277,696.72531424746
1700902800000,2023-11-25 09:00:00,MATIC/USD,0.77278,0.77519,0.77183,0.77519,288.394328,223.56039912231998
1700899200000,2023-11-25 08:00:00,MATIC/USD,0.77172,0.77627,0.77172,0.77278,6311.552181,4877.44129443318
1700895600000,2023-11-25 07:00:00,MATIC/USD,0.7683,0.77241,0.76791,0.77172,263.431792,203.29558252223998
1700892000000,2023-11-25 06:00:00,MATIC/USD,0.76975,0.77084,0.765,0.7683,889.82067,683.6492207609999
1700888400000,2023-11-25 05:00:00,MATIC/USD,0.76803,0.77494,0.76708,0.76975,1011.013337,778.22751615575
1700884800000,2023-11-25 04:00:00,MATIC/USD,0.76876,0.77007,0.76803,0.76803,332.989737,255.74610770811
1700881200000,2023-11-25 03:00:00,MATIC/USD,0.7712,0.77303,0.76876,0.76876,6721.068468,5166.88859545968
1700877600000,2023-11-25 02:00:00,MATIC/USD,0.76955,0.77294,0.76731,0.7712,4733.534494,3650.5018017728003
1700874000000,2023-11-25 01:00:00,MATIC/USD,0.76103,0.76955,0.76056,0.76955,4417.095595,3399.1759151322494
1700870400000,2023-11-25 00:00:00,MATIC/USD,0.75682,0.76188,0.75682,0.76103,3458.020362,2631.65723609286
1700866800000,2023-11-24 23:00:00,MATIC/USD,0.75966,0.75966,0.75469,0.75682,1349.667915,1021.4556714303001
1700863200000,2023-11-24 22:00:00,MATIC/USD,0.76621,0.76621,0.75481,0.75966,1009.782474,767.09135419884
1700859600000,2023-11-24 21:00:00,MATIC/USD,0.76355,0.76621,0.75889,0.76621,2897.985059,2220.46513205639
1700856000000,2023-11-24 20:00:00,MATIC/USD,0.76388,0.76388,0.75734,0.76355,7074.353262,5401.622433200099
1700852400000,2023-11-24 19:00:00,MATIC/USD,0.76394,0.76621,0.76299,0.76388,3882.068359,2965.43437807292
1700848800000,2023-11-24 18:00:00,MATIC/USD,0.77057,0.77232,0.76169,0.76394,3713.144219,2836.6193946628596
1700845200000,2023-11-24 17:00:00,MATIC/USD,0.77703,0.77915,0.77026,0.77057,5863.258503,4518.05110465671
1700841600000,2023-11-24 16:00:00,MATIC/USD,0.79011,0.79518,0.77278,0.77703,17524.977082,13617.43294202646
1700838000000,2023-11-24 15:00:00,MATIC/USD,0.77885,0.79505,0.77885,0.79011,29162.194129,23041.34120326419
1700834400000,2023-11-24 14:00:00,MATIC/USD,0.77939,0.78104,0.77552,0.77885,19627.582933,15286.942967367051
1700830800000,2023-11-24 13:00:00,MATIC/USD,0.78399,0.78399,0.77601,0.77939,44391.228301,34598.07942551639
1700827200000,2023-11-24 12:00:00,MATIC/USD,0.78344,0.78572,0.7824,0.78399,4803.594786,3765.9702762761394
1700823600000,2023-11-24 11:00:00,MATIC/USD,0.78434,0.78744,0.77825,0.78344,30751.292303,24091.79244186232
1700820000000,2023-11-24 10:00:00,MATIC/USD,0.78822,0.7925,0.78434,0.78434,3430.447628,2690.6372925455203
1700816400000,2023-11-24 09:00:00,MATIC/USD,0.7795,0.79247,0.77806,0.78822,1665.514391,1312.79175327402
1700812800000,2023-11-24 08:00:00,MATIC/USD,0.78207,0.78395,0.7795,0.7795,585.285993,456.23043154349995
1700809200000,2023-11-24 07:00:00,MATIC/USD,0.77916,0.78492,0.77585,0.78207,440.886587,344.80417309509005
1700805600000,2023-11-24 06:00:00,MATIC/USD,0.77462,0.78008,0.77462,0.77916,6509.460911,5071.91156341476
1700802000000,2023-11-24 05:00:00,MATIC/USD,0.77557,0.77619,0.77278,0.77462,1425.91969,1104.5459102677999
1700798400000,2023-11-24 04:00:00,MATIC/USD,0.77417,0.77557,0.77417,0.77557,4.92655,3.8208843834999997
1700794800000,2023-11-24 03:00:00,MATIC/USD,0.7798,0.7835,0.77417,0.77417,1997.44269,1546.3602073173001
1700791200000,2023-11-24 02:00:00,MATIC/USD,0.77662,0.78009,0.7747,0.7798,3270.218406,2550.1163129988
1700787600000,2023-11-24 01:00:00,MATIC/USD,0.77494,0.7792,0.77494,0.77662,216.881901,168.43482195462
1700784000000,2023-11-24 00:00:00,MATIC/USD,0.77217,0.77567,0.77,0.77494,2261.51621,1752.5393717773998
1700780400000,2023-11-23 23:00:00,MATIC/USD,0.77751,0.77751,0.77154,0.77217,4206.999882,3248.51909888394
1700776800000,2023-11-23 22:00:00,MATIC/USD,0.77775,0.77775,0.77482,0.77751,244.524791,190.12047025041
1700773200000,2023-11-23 21:00:00,MATIC/USD,0.77476,0.77871,0.77476,0.77775,7708.783498,5995.5063655695
1700769600000,2023-11-23 20:00:00,MATIC/USD,0.77452,0.7772,0.77374,0.77476,215.973712,167.32779310912
1700766000000,2023-11-23 19:00:00,MATIC/USD,0.77567,0.77567,0.77183,0.77452,930.942424,721.0335262364799
1700762400000,2023-11-23 18:00:00,MATIC/USD,0.77633,0.77898,0.77458,0.77567,1206.85343,936.1200000480999
1700758800000,2023-11-23 17:00:00,MATIC/USD,0.77336,0.78395,0.77336,0.77633,2132.455777,1655.48939335841
1700755200000,2023-11-23 16:00:00,MATIC/USD,0.76587,0.77336,0.76587,0.77336,13579.533453,10501.86799121208
1700751600000,2023-11-23 15:00:00,MATIC/USD,0.77073,0.77141,0.76555,0.76587,1239.264038,949.1151487830601
1700748000000,2023-11-23 14:00:00,MATIC/USD,0.76936,0.77272,0.76867,0.77073,3146.173782,2424.85051900086
1700744400000,2023-11-23 13:00:00,MATIC/USD,0.76999,0.77336,0.76934,0.76936,2350.920944,1808.70453747584
1700740800000,2023-11-23 12:00:00,MATIC/USD,0.77285,0.777,0.76999,0.76999,6915.481304,5324.851449266959
1700737200000,2023-11-23 11:00:00,MATIC/USD,0.77774,0.77774,0.76993,0.77285,13152.652797,10165.027714161452
1700733600000,2023-11-23 10:00:00,MATIC/USD,0.7839,0.78512,0.77663,0.77774,25563.742795,19881.945321383297
1700730000000,2023-11-23 09:00:00,MATIC/USD,0.78118,0.7839,0.77919,0.7839,42133.965969,33028.8159230991
1700726400000,2023-11-23 08:00:00,MATIC/USD,0.77772,0.78118,0.77772,0.78118,120.472185,94.1104614783
1700722800000,2023-11-23 07:00:00,MATIC/USD,0.77253,0.77772,0.77253,0.77772,36.748166,28.579783661519997
1700719200000,2023-11-23 06:00:00,MATIC/USD,0.77993,0.77993,0.7721,0.77253,3805.376514,2939.76751836042
1700715600000,2023-11-23 05:00:00,MATIC/USD,0.77775,0.78009,0.77733,0.77993,7395.091942,5767.65405832406
1700712000000,2023-11-23 04:00:00,MATIC/USD,0.77881,0.77912,0.77481,0.77775,2708.630716,2106.637539369
1700708400000,2023-11-23 03:00:00,MATIC/USD,0.77971,0.77971,0.77556,0.77881,1468.403155,1143.60706114555
1700704800000,2023-11-23 02:00:00,MATIC/USD,0.77889,0.78131,0.77758,0.77971,13625.425062,10623.880175092021
1700701200000,2023-11-23 01:00:00,MATIC/USD,0.77148,0.78181,0.77148,0.77889,2730.006013,2126.37438346557
1700697600000,2023-11-23 00:00:00,MATIC/USD,0.7746,0.77586,0.76993,0.77148,1301.171703,1003.8279454304401
1700694000000,2023-11-22 23:00:00,MATIC/USD,0.77864,0.77885,0.77296,0.7746,25332.482106,19622.540639307597
1700690400000,2023-11-22 22:00:00,MATIC/USD,0.781,0.78689,0.77863,0.77864,40562.643291,31583.69657210424
1700686800000,2023-11-22 21:00:00,MATIC/USD,0.78032,0.78726,0.77758,0.781,62251.248225,48618.224863725
1700683200000,2023-11-22 20:00:00,MATIC/USD,0.77612,0.78464,0.77278,0.78032,14592.642574,11386.93085334368
1700679600000,2023-11-22 19:00:00,MATIC/USD,0.77241,0.77985,0.77032,0.77612,27988.952967,21722.786176748043
1700676000000,2023-11-22 18:00:00,MATIC/USD,0.76113,0.77392,0.76113,0.77241,8223.444294,6351.8706071285405
1700672400000,2023-11-22 17:00:00,MATIC/USD,0.75364,0.76398,0.75364,0.76113,3103.353366,2362.05534746358
1700668800000,2023-11-22 16:00:00,MATIC/USD,0.7574,0.7645,0.75364,0.75364,9762.54574,7357.444971493599
1700665200000,2023-11-22 15:00:00,MATIC/USD,0.75546,0.76545,0.753,0.7574,5028.603846,3808.6645529603998
1700661600000,2023-11-22 14:00:00,MATIC/USD,0.76355,0.76589,0.75546,0.75546,4751.12845,3589.2874988370004
1700658000000,2023-11-22 13:00:00,MATIC/USD,0.76124,0.76813,0.75884,0.76355,5409.407118,4130.3528049489
1700654400000,2023-11-22 12:00:00,MATIC/USD,0.76124,0.76411,0.76124,0.76124,2325.162336,1770.00657665664
1700650800000,2023-11-22 11:00:00,MATIC/USD,0.76309,0.76481,0.76124,0.76124,3876.366659,2950.8453554971597
1700647200000,2023-11-22 10:00:00,MATIC/USD,0.76038,0.76309,0.75481,0.76309,2037.913005,1555.1110349854503
1700643600000,2023-11-22 09:00:00,MATIC/USD,0.75419,0.76038,0.75419,0.76038,3387.124115,2575.5014345637
1700640000000,2023-11-22 08:00:00,MATIC/USD,0.75868,0.75868,0.75419,0.75419,529.120561,399.05743590058995
1700636400000,2023-11-22 07:00:00,MATIC/USD,0.7586,0.7615,0.75643,0.75868,9989.636143,7578.93714897124
1700632800000,2023-11-22 06:00:00,MATIC/USD,0.75286,0.76037,0.75286,0.7586,4257.428764,3229.6854603704005
1700629200000,2023-11-22 05:00:00,MATIC/USD,0.75422,0.75634,0.75286,0.75286,6274.002607,4723.4456027060205
1700625600000,2023-11-22 04:00:00,MATIC/USD,0.75099,0.75546,0.75083,0.75422,10467.55809,7894.8416626398
1700622000000,2023-11-22 03:00:00,MATIC/USD,0.74903,0.75343,0.74475,0.75099,60898.682115,45734.301281543856
1700618400000,2023-11-22 02:00:00,MATIC/USD,0.74318,0.75045,0.74115,0.74903,6052.675889,4533.63582113767
1700614800000,2023-11-22 01:00:00,MATIC/USD,0.74193,0.74599,0.74186,0.74318,20963.175054,15579.41243663172
1700611200000,2023-11-22 00:00:00,MATIC/USD,0.72895,0.74193,0.72784,0.74193,37350.079637,27711.14458507941
1700607600000,2023-11-21 23:00:00,MATIC/USD,0.73975,0.74111,0.72895,0.72895,39383.882588,28708.8812125226
1700604000000,2023-11-21 22:00:00,MATIC/USD,0.75159,0.75269,0.73975,0.73975,20855.919597,15428.16652188075
1700600400000,2023-11-21 21:00:00,MATIC/USD,0.7587,0.7619,0.74985,0.75159,17604.859122,13231.636067503981
1700596800000,2023-11-21 20:00:00,MATIC/USD,0.75797,0.76826,0.74997,0.7587,10653.246975,8082.6184799325
1700593200000,2023-11-21 19:00:00,MATIC/USD,0.74504,0.76255,0.744,0.75797,45423.490041,34429.64274637677
1700589600000,2023-11-21 18:00:00,MATIC/USD,0.754,0.754,0.7363,0.74504,30464.739254,22697.44933380016
1700586000000,2023-11-21 17:00:00,MATIC/USD,0.77331,0.7798,0.74251,0.754,23371.956216,17622.454986864
1700582400000,2023-11-21 16:00:00,MATIC/USD,0.77228,0.77972,0.76,0.77331,54176.08442,41894.9078428302
1700578800000,2023-11-21 15:00:00,MATIC/USD,0.78847,0.7895,0.75233,0.77228,46808.579561,36149.32982336908
1700575200000,2023-11-21 14:00:00,MATIC/USD,0.79065,0.79068,0.78331,0.78847,24077.681786,18984.52975780742
1700571600000,2023-11-21 13:00:00,MATIC/USD,0.79414,0.79918,0.7906,0.79065,4053.35691,3204.7866408914997
1700568000000,2023-11-21 12:00:00,MATIC/USD,0.7907,0.79579,0.7907,0.79414,3860.924333,3066.1144498086196
1700564400000,2023-11-21 11:00:00,MATIC/USD,0.79877,0.79877,0.79043,0.7907,11391.125878,9006.9632317346
1700560800000,2023-11-21 10:00:00,MATIC/USD,0.79908,0.80006,0.79877,0.79877,929.160213,742.1853033380099
1700557200000,2023-11-21 09:00:00,MATIC/USD,0.80086,0.80271,0.79908,0.79908,14.908216,11.91285724128
1700553600000,2023-11-21 08:00:00,MATIC/USD,0.79595,0.80109,0.79595,0.80086,3246.300339,2599.83208949154
1700550000000,2023-11-21 07:00:00,MATIC/USD,0.80492,0.80492,0.79595,0.79595,6046.85938,4812.997723511
1700546400000,2023-11-21 06:00:00,MATIC/USD,0.80793,0.8088,0.80492,0.80492,5537.703138,4457.4080098389595
1700542800000,2023-11-21 05:00:00,MATIC/USD,0.80695,0.80832,0.80389,0.80793,7437.592085,6009.053773234051
1700539200000,2023-11-21 04:00:00,MATIC/USD,0.80856,0.80928,0.80534,0.80695,9452.609599,7627.783315913049
1700535600000,2023-11-21 03:00:00,MATIC/USD,0.80493,0.80881,0.80325,0.80856,3544.78924,2866.1747878943997
1700532000000,2023-11-21 02:00:00,MATIC/USD,0.82027,0.82027,0.79926,0.80493,13803.454305,11110.81447372365
1700528400000,2023-11-21 01:00:00,MATIC/USD,0.81581,0.82255,0.81393,0.82027,13129.859394,10770.02976511638
1700524800000,2023-11-21 00:00:00,MATIC/USD,0.81081,0.81739,0.80789,0.81581,6459.344667,5269.59797278527
