https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LRC,Volume USD
1680001200000,2023-03-28 11:00:00,LRC/USD,0.33289,0.33862,0.33289,0.33862,13858.75371,4692.8511812802
1679997600000,2023-03-28 10:00:00,LRC/USD,0.33301,0.33443,0.33289,0.33289,2303.524281,766.8201979020901
1679994000000,2023-03-28 09:00:00,LRC/USD,0.33568,0.3357,0.33301,0.33301,1924.877336,641.0034016613599
1679990400000,2023-03-28 08:00:00,LRC/USD,0.33685,0.33685,0.33497,0.33568,2364.91326,793.8540831167999
1679986800000,2023-03-28 07:00:00,LRC/USD,0.33767,0.33833,0.33685,0.33685,2256.772697,760.1938829844499
1679983200000,2023-03-28 06:00:00,LRC/USD,0.33723,0.33862,0.33723,0.33767,6215.139028,2098.66599558476
1679979600000,2023-03-28 05:00:00,LRC/USD,0.33612,0.3381,0.33514,0.33723,4951.728767,1669.8714920954098
1679976000000,2023-03-28 04:00:00,LRC/USD,0.33551,0.33658,0.33551,0.33612,4470.505141,1502.6261879929198
1679972400000,2023-03-28 03:00:00,LRC/USD,0.33794,0.33794,0.33525,0.33551,78.812498,26.44238120398
1679968800000,2023-03-28 02:00:00,LRC/USD,0.34148,0.34148,0.33657,0.33794,7224.722428,2441.5226973183203
1679965200000,2023-03-28 01:00:00,LRC/USD,0.33984,0.34421,0.33744,0.34148,13005.589196,4441.14859865008
1679961600000,2023-03-28 00:00:00,LRC/USD,0.34223,0.34308,0.33979,0.33984,9986.392634,3393.7756727385595
1679958000000,2023-03-27 23:00:00,LRC/USD,0.33841,0.34223,0.33841,0.34223,20198.51761,6912.538681670299
1679954400000,2023-03-27 22:00:00,LRC/USD,0.33836,0.3398,0.33805,0.33841,4608.526991,1559.57161902431
1679950800000,2023-03-27 21:00:00,LRC/USD,0.33582,0.3391,0.33582,0.33836,12465.719379,4217.90080907844
1679947200000,2023-03-27 20:00:00,LRC/USD,0.33594,0.33644,0.33438,0.33582,6395.770774,2147.82774132468
1679943600000,2023-03-27 19:00:00,LRC/USD,0.33723,0.33807,0.33548,0.33594,4505.726323,1513.65370094862
1679940000000,2023-03-27 18:00:00,LRC/USD,0.33675,0.33739,0.33611,0.33723,2180.630659,735.3740771345699
1679936400000,2023-03-27 17:00:00,LRC/USD,0.33823,0.3385,0.3361,0.33675,70.777122,23.8341958335
1679932800000,2023-03-27 16:00:00,LRC/USD,0.34022,0.34233,0.33794,0.33823,4199.984509,1420.5607604790698
1679929200000,2023-03-27 15:00:00,LRC/USD,0.34504,0.34504,0.33427,0.34022,6230.838,2119.85570436
1679925600000,2023-03-27 14:00:00,LRC/USD,0.34935,0.34935,0.34504,0.34504,493.990381,170.44644106024
1679922000000,2023-03-27 13:00:00,LRC/USD,0.3507,0.3507,0.34792,0.34935,1318.661469,460.67438419514997
1679918400000,2023-03-27 12:00:00,LRC/USD,0.3505,0.35162,0.35016,0.3507,4233.260413,1484.6044268391001
1679914800000,2023-03-27 11:00:00,LRC/USD,0.35091,0.35277,0.35015,0.3505,5705.552602,1999.7961870009997
1679911200000,2023-03-27 10:00:00,LRC/USD,0.3507,0.35092,0.34847,0.35091,4342.664356,1523.88434916396
1679907600000,2023-03-27 09:00:00,LRC/USD,0.3495,0.3507,0.34937,0.3507,5380.95123,1887.0995963609998
1679904000000,2023-03-27 08:00:00,LRC/USD,0.34797,0.3499,0.3473,0.3495,5449.528876,1904.610342162
1679900400000,2023-03-27 07:00:00,LRC/USD,0.3498,0.35038,0.34785,0.34797,5268.488015,1833.27577457955
1679896800000,2023-03-27 06:00:00,LRC/USD,0.35018,0.35018,0.34755,0.3498,3956.977426,1384.1507036148
1679893200000,2023-03-27 05:00:00,LRC/USD,0.35273,0.35319,0.35018,0.35018,9707.645605,3399.4233379589
1679889600000,2023-03-27 04:00:00,LRC/USD,0.35354,0.35354,0.35241,0.35273,1677.114898,591.56873797154
1679886000000,2023-03-27 03:00:00,LRC/USD,0.35315,0.35358,0.35315,0.35354,44.631181,15.77890773074
1679882400000,2023-03-27 02:00:00,LRC/USD,0.35277,0.35365,0.35244,0.35315,1387.392346,489.95760698990006
1679878800000,2023-03-27 01:00:00,LRC/USD,0.35728,0.35734,0.35193,0.35277,20707.46719,7304.973200616299
1679875200000,2023-03-27 00:00:00,LRC/USD,0.35866,0.35975,0.3571,0.35728,9201.87352,3287.6453712256
1679871600000,2023-03-26 23:00:00,LRC/USD,0.36007,0.36064,0.35858,0.35866,10586.516973,3796.96017753618
1679868000000,2023-03-26 22:00:00,LRC/USD,0.35718,0.3601,0.35678,0.36007,8886.536952,3199.7753603066403
1679864400000,2023-03-26 21:00:00,LRC/USD,0.35996,0.35996,0.35503,0.35718,4067.103923,1452.68817921714
1679860800000,2023-03-26 20:00:00,LRC/USD,0.35997,0.36064,0.35996,0.35996,1841.114205,662.7274692318
1679857200000,2023-03-26 19:00:00,LRC/USD,0.35997,0.35997,0.35996,0.35997,54.078942,19.46679675174
1679853600000,2023-03-26 18:00:00,LRC/USD,0.35776,0.36092,0.35776,0.35997,1964.277168,707.0808521649601
1679850000000,2023-03-26 17:00:00,LRC/USD,0.35897,0.36013,0.35776,0.35776,4027.983804,1441.05148571904
1679846400000,2023-03-26 16:00:00,LRC/USD,0.3587,0.36059,0.35848,0.35897,14496.838124,5203.92998137228
1679842800000,2023-03-26 15:00:00,LRC/USD,0.35963,0.36231,0.3584,0.3587,8263.789068,2964.2211386916
1679839200000,2023-03-26 14:00:00,LRC/USD,0.36601,0.36627,0.35963,0.35963,27894.047395,10031.536264663851
1679835600000,2023-03-26 13:00:00,LRC/USD,0.36608,0.36689,0.36317,0.36601,12712.349188,4652.84692629988
1679832000000,2023-03-26 12:00:00,LRC/USD,0.36533,0.36643,0.36522,0.36608,9458.246294,3462.4748033075202
1679828400000,2023-03-26 11:00:00,LRC/USD,0.36631,0.36631,0.36496,0.36533,8573.321459,3132.09152861647
1679824800000,2023-03-26 10:00:00,LRC/USD,0.36626,0.36632,0.36473,0.36631,9444.587533,3459.64685921323
1679821200000,2023-03-26 09:00:00,LRC/USD,0.36669,0.36914,0.36567,0.36626,8959.767489,3281.6044405211396
1679817600000,2023-03-26 08:00:00,LRC/USD,0.36253,0.36719,0.36011,0.36669,21077.809807,7729.022078128831
1679814000000,2023-03-26 07:00:00,LRC/USD,0.35693,0.36444,0.35693,0.36253,4610.29754,1671.3711671761998
1679810400000,2023-03-26 06:00:00,LRC/USD,0.3536,0.3572,0.35234,0.35693,4492.35246,1603.4553635478
1679806800000,2023-03-26 05:00:00,LRC/USD,0.35179,0.35467,0.35179,0.3536,5479.094533,1937.4078268688004
1679803200000,2023-03-26 04:00:00,LRC/USD,0.34917,0.35341,0.34917,0.35179,291.647955,102.59883408945001
1679799600000,2023-03-26 03:00:00,LRC/USD,0.35089,0.35166,0.34847,0.34917,3116.840939,1088.30735067063
1679796000000,2023-03-26 02:00:00,LRC/USD,0.35126,0.35383,0.34976,0.35089,78.635504,27.592411998559996
1679792400000,2023-03-26 01:00:00,LRC/USD,0.35,0.35193,0.35,0.35126,1115.517763,391.83676943138005
1679788800000,2023-03-26 00:00:00,LRC/USD,0.3473,0.3509,0.34488,0.35,399.393561,139.78774635
1679785200000,2023-03-25 23:00:00,LRC/USD,0.34523,0.34794,0.34523,0.3473,13.903853,4.8288081469
1679781600000,2023-03-25 22:00:00,LRC/USD,0.34427,0.34799,0.34427,0.34523,763.806882,263.68904987286
1679778000000,2023-03-25 21:00:00,LRC/USD,0.34389,0.34697,0.34389,0.34427,111.354103,38.33587703981
1679774400000,2023-03-25 20:00:00,LRC/USD,0.33794,0.34573,0.33739,0.34389,391.287748,134.55994365972
1679770800000,2023-03-25 19:00:00,LRC/USD,0.35595,0.35595,0.33794,0.33794,822.20779,277.85690055260005
1679767200000,2023-03-25 18:00:00,LRC/USD,0.34799,0.35613,0.3454,0.35595,2983.337214,1061.9188813233
1679763600000,2023-03-25 17:00:00,LRC/USD,0.34317,0.34799,0.34135,0.34799,1066.52994,371.1417538206
1679760000000,2023-03-25 16:00:00,LRC/USD,0.34233,0.34439,0.3404,0.34317,163.931291,56.25630113246999
1679756400000,2023-03-25 15:00:00,LRC/USD,0.33927,0.34233,0.33895,0.34233,97.796708,33.47874704964
1679752800000,2023-03-25 14:00:00,LRC/USD,0.34018,0.34179,0.33927,0.33927,579.066783,196.45998746841
1679749200000,2023-03-25 13:00:00,LRC/USD,0.33715,0.34082,0.3361,0.34018,171.310312,58.27634193616
1679745600000,2023-03-25 12:00:00,LRC/USD,0.33895,0.33895,0.33701,0.33715,234.573761,79.08654352114999
1679742000000,2023-03-25 11:00:00,LRC/USD,0.33806,0.3395,0.33767,0.33895,19.172852,6.498638185399999
1679738400000,2023-03-25 10:00:00,LRC/USD,0.33862,0.33928,0.3361,0.33806,50.440222,17.051821449320002
1679734800000,2023-03-25 09:00:00,LRC/USD,0.33603,0.33862,0.33452,0.33862,3078.415626,1042.41309927612
1679731200000,2023-03-25 08:00:00,LRC/USD,0.33775,0.33799,0.33497,0.33603,34.095818,11.457217722540001
1679727600000,2023-03-25 07:00:00,LRC/USD,0.33723,0.33876,0.337,0.33775,101.787648,34.378778112
1679724000000,2023-03-25 06:00:00,LRC/USD,0.3353,0.33746,0.33511,0.33723,159.284826,53.71562187198
1679720400000,2023-03-25 05:00:00,LRC/USD,0.33819,0.33902,0.3353,0.3353,120.26371,40.324421963
1679716800000,2023-03-25 04:00:00,LRC/USD,0.34085,0.34137,0.33778,0.33819,62.076787,20.99374859553
1679713200000,2023-03-25 03:00:00,LRC/USD,0.34376,0.34408,0.33979,0.34085,96.127042,32.7649022657
1679709600000,2023-03-25 02:00:00,LRC/USD,0.34143,0.34421,0.34095,0.34376,189.037226,64.98343680976001
1679706000000,2023-03-25 01:00:00,LRC/USD,0.34397,0.34397,0.33979,0.34143,974.860737,332.84670143391
1679702400000,2023-03-25 00:00:00,LRC/USD,0.34547,0.34609,0.34304,0.34397,293.641582,101.00389496054001
1679698800000,2023-03-24 23:00:00,LRC/USD,0.34358,0.34547,0.34345,0.34547,6187.699507,2137.66454868329
1679695200000,2023-03-24 22:00:00,LRC/USD,0.34402,0.34421,0.34282,0.34358,160.208071,55.04428903418
1679691600000,2023-03-24 21:00:00,LRC/USD,0.3425,0.34402,0.33864,0.34402,2128.483762,732.2409838032399
1679688000000,2023-03-24 20:00:00,LRC/USD,0.34672,0.34798,0.34183,0.3425,6935.569753,2375.4326404025
1679684400000,2023-03-24 19:00:00,LRC/USD,0.34161,0.34672,0.34,0.34672,481.731037,167.02578514863998
1679680800000,2023-03-24 18:00:00,LRC/USD,0.33836,0.34161,0.33836,0.34161,153.288472,52.364874919920005
1679677200000,2023-03-24 17:00:00,LRC/USD,0.3454,0.3458,0.3359,0.33836,827.084647,279.85236115892
1679673600000,2023-03-24 16:00:00,LRC/USD,0.34845,0.34907,0.3454,0.3454,221.499287,76.5058537298
1679670000000,2023-03-24 15:00:00,LRC/USD,0.35359,0.35359,0.34629,0.34845,11265.793524,3925.5657534378
1679666400000,2023-03-24 14:00:00,LRC/USD,0.3492,0.35531,0.34808,0.35359,219.602387,77.64920801933
1679662800000,2023-03-24 13:00:00,LRC/USD,0.35281,0.35374,0.3492,0.3492,874.562382,305.3971837944
1679659200000,2023-03-24 12:00:00,LRC/USD,0.348,0.35331,0.34688,0.35281,1095.542583,386.51837870823
1679655600000,2023-03-24 11:00:00,LRC/USD,0.35144,0.35374,0.34504,0.348,614.893051,213.98278174799998
1679652000000,2023-03-24 10:00:00,LRC/USD,0.35304,0.35374,0.34969,0.35144,528.62348,185.7794358112
1679648400000,2023-03-24 09:00:00,LRC/USD,0.354,0.3599,0.35304,0.35304,177.245128,62.57461998912
1679644800000,2023-03-24 08:00:00,LRC/USD,0.36413,0.36413,0.354,0.354,539.781712,191.08272604799998
1679641200000,2023-03-24 07:00:00,LRC/USD,0.3652,0.36667,0.36287,0.36413,50.640035,18.43955594455
1679637600000,2023-03-24 06:00:00,LRC/USD,0.36555,0.36555,0.36328,0.3652,439.985279,160.68262389080002
1679634000000,2023-03-24 05:00:00,LRC/USD,0.3648,0.36753,0.3638,0.36555,1355.713313,495.58100156715
1679630400000,2023-03-24 04:00:00,LRC/USD,0.36665,0.36954,0.3648,0.3648,683.567506,249.3654261888
1679626800000,2023-03-24 03:00:00,LRC/USD,0.36854,0.37051,0.36665,0.36665,125.056284,45.8518865286
1679623200000,2023-03-24 02:00:00,LRC/USD,0.36496,0.37285,0.36306,0.36854,1125.512598,414.79641286692
1679619600000,2023-03-24 01:00:00,LRC/USD,0.364,0.36587,0.3625,0.36496,6612.990962,2413.47718149152
1679616000000,2023-03-24 00:00:00,LRC/USD,0.36869,0.36869,0.364,0.364,369.399126,134.461281864
1679612400000,2023-03-23 23:00:00,LRC/USD,0.36335,0.36888,0.36335,0.36869,687.548553,253.49227600557
1679608800000,2023-03-23 22:00:00,LRC/USD,0.36339,0.36451,0.36244,0.36335,651.239576,236.6278999396
1679605200000,2023-03-23 21:00:00,LRC/USD,0.36079,0.36414,0.35916,0.36339,15367.985367,5584.5722025141295
1679601600000,2023-03-23 20:00:00,LRC/USD,0.35912,0.36079,0.35382,0.36079,68099.742724,24569.70617739196
1679598000000,2023-03-23 19:00:00,LRC/USD,0.35541,0.35912,0.35541,0.35912,276.349721,99.24271180551999
1679594400000,2023-03-23 18:00:00,LRC/USD,0.36376,0.36376,0.35541,0.35541,936.439248,332.81987313168
1679590800000,2023-03-23 17:00:00,LRC/USD,0.361,0.36508,0.361,0.36376,281.539806,102.41291983055999
1679587200000,2023-03-23 16:00:00,LRC/USD,0.36449,0.36954,0.361,0.361,443.299534,160.031131774
1679583600000,2023-03-23 15:00:00,LRC/USD,0.35543,0.36449,0.35543,0.36449,3513.249223,1280.54420929127
1679580000000,2023-03-23 14:00:00,LRC/USD,0.34638,0.35567,0.34638,0.35543,4404.973427,1565.65970515861
1679576400000,2023-03-23 13:00:00,LRC/USD,0.34559,0.34638,0.34283,0.34638,6955.889626,2409.38104865388
1679572800000,2023-03-23 12:00:00,LRC/USD,0.34866,0.34947,0.34504,0.34559,6092.514559,2105.5121064448103
1679569200000,2023-03-23 11:00:00,LRC/USD,0.34959,0.34959,0.34664,0.34866,38.518531,13.429871018460002
1679565600000,2023-03-23 10:00:00,LRC/USD,0.34672,0.35135,0.34672,0.34959,320.895988,112.18202844492
1679562000000,2023-03-23 09:00:00,LRC/USD,0.34434,0.34672,0.34417,0.34672,67.797514,23.50675405408
1679558400000,2023-03-23 08:00:00,LRC/USD,0.34194,0.34573,0.34194,0.34434,188.620611,64.94962119174
1679554800000,2023-03-23 07:00:00,LRC/USD,0.34165,0.34387,0.34165,0.34194,10.743867,3.6737578819800003
1679551200000,2023-03-23 06:00:00,LRC/USD,0.34161,0.34421,0.34157,0.34165,174.225609,59.52417931485
1679547600000,2023-03-23 05:00:00,LRC/USD,0.3332,0.34161,0.3332,0.34161,1010.71429,345.2701086069
1679544000000,2023-03-23 04:00:00,LRC/USD,0.3342,0.33523,0.33245,0.3332,182.623157,60.850035912399996
1679540400000,2023-03-23 03:00:00,LRC/USD,0.33282,0.33603,0.33282,0.3342,1268.388539,423.89544973380004
1679536800000,2023-03-23 02:00:00,LRC/USD,0.32935,0.33383,0.32935,0.33282,3251.095091,1082.02946818662
1679533200000,2023-03-23 01:00:00,LRC/USD,0.3335,0.3335,0.32935,0.32935,587.201456,193.39479953359998
1679529600000,2023-03-23 00:00:00,LRC/USD,0.33425,0.33743,0.33347,0.3335,227.832796,75.982237466
1679526000000,2023-03-22 23:00:00,LRC/USD,0.33277,0.33425,0.33165,0.33425,197.499547,66.01422358475
1679522400000,2023-03-22 22:00:00,LRC/USD,0.33245,0.33314,0.33064,0.33277,488.987729,162.72044657933
1679518800000,2023-03-22 21:00:00,LRC/USD,0.33095,0.33661,0.33095,0.33245,579.169529,192.54490991605002
1679515200000,2023-03-22 20:00:00,LRC/USD,0.32424,0.33227,0.32223,0.33095,423.650606,140.2071680557
1679511600000,2023-03-22 19:00:00,LRC/USD,0.34958,0.34985,0.32293,0.32424,6798.379946,2204.30671369104
1679508000000,2023-03-22 18:00:00,LRC/USD,0.34609,0.35567,0.34504,0.34958,2616.375499,914.6325469404201
1679504400000,2023-03-22 17:00:00,LRC/USD,0.34897,0.34897,0.34165,0.34609,4923.490553,1703.97084548777
1679500800000,2023-03-22 16:00:00,LRC/USD,0.34973,0.35,0.34495,0.34897,929.821944,324.47996379768
1679497200000,2023-03-22 15:00:00,LRC/USD,0.35111,0.35723,0.34754,0.34973,3524.952289,1232.78156403197
1679493600000,2023-03-22 14:00:00,LRC/USD,0.34993,0.35378,0.3479,0.35111,218.450767,76.70024880137
1679490000000,2023-03-22 13:00:00,LRC/USD,0.34569,0.35178,0.34544,0.34993,1596.32115,558.6006600195001
1679486400000,2023-03-22 12:00:00,LRC/USD,0.34429,0.34765,0.34352,0.34569,89.750026,31.025686487940003
1679482800000,2023-03-22 11:00:00,LRC/USD,0.34855,0.3499,0.34424,0.34429,178.86334,61.58085932859999
1679479200000,2023-03-22 10:00:00,LRC/USD,0.34706,0.34911,0.34633,0.34855,636.668782,221.9109039661
1679475600000,2023-03-22 09:00:00,LRC/USD,0.34837,0.34992,0.34605,0.34706,1398.692816,485.43032872095995
1679472000000,2023-03-22 08:00:00,LRC/USD,0.35126,0.35216,0.34837,0.34837,1718.251553,598.5872935186101
1679468400000,2023-03-22 07:00:00,LRC/USD,0.35322,0.35796,0.35123,0.35126,83.569991,29.35479503866
1679464800000,2023-03-22 06:00:00,LRC/USD,0.35509,0.35588,0.35322,0.35322,14.125244,4.98931868568
1679461200000,2023-03-22 05:00:00,LRC/USD,0.35399,0.35681,0.35399,0.35509,142.882649,50.73619983341
1679457600000,2023-03-22 04:00:00,LRC/USD,0.35451,0.35556,0.35317,0.35399,41.64575,14.7421790425
1679454000000,2023-03-22 03:00:00,LRC/USD,0.35358,0.35567,0.35226,0.35451,64.441863,22.84528485213
1679450400000,2023-03-22 02:00:00,LRC/USD,0.35075,0.35546,0.35075,0.35358,312.724132,110.57299859256
1679446800000,2023-03-22 01:00:00,LRC/USD,0.35162,0.35296,0.3502,0.35075,39.167594,13.738033595500001
1679443200000,2023-03-22 00:00:00,LRC/USD,0.35797,0.35797,0.34837,0.35162,1697.070503,596.72393026486
1679439600000,2023-03-21 23:00:00,LRC/USD,0.35567,0.35797,0.35507,0.35797,198.941885,71.21522657345001
1679436000000,2023-03-21 22:00:00,LRC/USD,0.35492,0.35567,0.35303,0.35567,2843.912127,1011.49422621009
1679432400000,2023-03-21 21:00:00,LRC/USD,0.35688,0.35743,0.35373,0.35492,1674.663775,594.371667023
1679428800000,2023-03-21 20:00:00,LRC/USD,0.3537,0.35787,0.3537,0.35688,1155.766986,412.47012196368
1679425200000,2023-03-21 19:00:00,LRC/USD,0.35092,0.35528,0.35092,0.3537,2210.571695,781.8792085215001
1679421600000,2023-03-21 18:00:00,LRC/USD,0.35459,0.35459,0.3492,0.35092,220.995396,77.55170436432
1679418000000,2023-03-21 17:00:00,LRC/USD,0.35715,0.35822,0.35111,0.35459,891.686706,316.18318908054
1679414400000,2023-03-21 16:00:00,LRC/USD,0.35671,0.35899,0.35448,0.35715,308.468142,110.16939691530001
1679410800000,2023-03-21 15:00:00,LRC/USD,0.35541,0.3588,0.35492,0.35671,12156.521625,4336.35282885375
1679407200000,2023-03-21 14:00:00,LRC/USD,0.35977,0.36571,0.35541,0.35541,922.302471,327.79552121810997
1679403600000,2023-03-21 13:00:00,LRC/USD,0.35973,0.36418,0.35936,0.35977,39871.795151,14344.675741475268
1679400000000,2023-03-21 12:00:00,LRC/USD,0.34679,0.36,0.34569,0.35973,1521.048825,547.1668938172501
1679396400000,2023-03-21 11:00:00,LRC/USD,0.34342,0.3478,0.3426,0.34679,1236.43192,428.78222553679996
1679392800000,2023-03-21 10:00:00,LRC/USD,0.33821,0.34421,0.33821,0.34342,2128.751161,731.0557237106201
1679389200000,2023-03-21 09:00:00,LRC/USD,0.33624,0.34161,0.33427,0.33821,1339.048781,452.87968822201
1679385600000,2023-03-21 08:00:00,LRC/USD,0.3351,0.33677,0.33321,0.33624,6773.674621,2277.58035456504
1679382000000,2023-03-21 07:00:00,LRC/USD,0.33889,0.33889,0.33004,0.3351,6886.47721,2307.658513071
1679378400000,2023-03-21 06:00:00,LRC/USD,0.3408,0.34117,0.33866,0.33889,177.439459,60.132458260510006
1679374800000,2023-03-21 05:00:00,LRC/USD,0.34216,0.34245,0.33902,0.3408,840.262655,286.361512824
1679371200000,2023-03-21 04:00:00,LRC/USD,0.34185,0.34421,0.34185,0.34216,107.418174,36.75420241584
1679367600000,2023-03-21 03:00:00,LRC/USD,0.3391,0.34233,0.33896,0.34185,61.273231,20.94625401735
1679364000000,2023-03-21 02:00:00,LRC/USD,0.34402,0.34402,0.33873,0.3391,165.429746,56.0972268686
1679360400000,2023-03-21 01:00:00,LRC/USD,0.34736,0.34736,0.3377,0.34402,2504.468008,861.5870841121599
1679356800000,2023-03-21 00:00:00,LRC/USD,0.34321,0.34736,0.34271,0.34736,1784.61489,619.9038281904001
1679353200000,2023-03-20 23:00:00,LRC/USD,0.34744,0.34747,0.34194,0.34321,248.373334,85.24421196214
1679349600000,2023-03-20 22:00:00,LRC/USD,0.35014,0.35014,0.34578,0.34744,464.020189,161.21917446616
1679346000000,2023-03-20 21:00:00,LRC/USD,0.34943,0.35088,0.34736,0.35014,196.803331,68.90871831634
1679342400000,2023-03-20 20:00:00,LRC/USD,0.34616,0.3499,0.34528,0.34943,9810.159868,3427.9641626752405
1679338800000,2023-03-20 19:00:00,LRC/USD,0.34971,0.34971,0.34259,0.34616,46113.606922,15962.68617211952
1679335200000,2023-03-20 18:00:00,LRC/USD,0.3492,0.3511,0.344,0.34971,62424.701061,21830.542208042312
1679331600000,2023-03-20 17:00:00,LRC/USD,0.3488,0.35401,0.34831,0.3492,4439.14172,1550.1482886239999
1679328000000,2023-03-20 16:00:00,LRC/USD,0.35966,0.36142,0.3488,0.3488,4949.04822,1726.2280191359998
1679324400000,2023-03-20 15:00:00,LRC/USD,0.35818,0.36553,0.35818,0.35966,40926.127246,14719.490925296357
1679320800000,2023-03-20 14:00:00,LRC/USD,0.35547,0.36066,0.35547,0.35818,7984.953596,2860.05067901528
1679317200000,2023-03-20 13:00:00,LRC/USD,0.36312,0.36312,0.35394,0.35547,4607.860443,1637.95615167321
1679313600000,2023-03-20 12:00:00,LRC/USD,0.36691,0.36691,0.3583,0.36312,1338.448966,486.01758853392
1679310000000,2023-03-20 11:00:00,LRC/USD,0.36889,0.36889,0.36688,0.36691,94.0207,34.497135037
1679306400000,2023-03-20 10:00:00,LRC/USD,0.37083,0.37141,0.3688,0.36889,190.266492,70.18740623388
1679302800000,2023-03-20 09:00:00,LRC/USD,0.3736,0.3736,0.36914,0.37083,357.523946,132.58060489518002
1679299200000,2023-03-20 08:00:00,LRC/USD,0.37503,0.37513,0.36626,0.3736,1109.97136,414.685300096
1679295600000,2023-03-20 07:00:00,LRC/USD,0.36578,0.37564,0.36578,0.37503,513.041508,192.40595674524
1679292000000,2023-03-20 06:00:00,LRC/USD,0.365,0.37156,0.365,0.36578,2115.329806,773.74533643868
1679288400000,2023-03-20 05:00:00,LRC/USD,0.36399,0.36753,0.36128,0.365,13493.302278,4925.055331469999
1679284800000,2023-03-20 04:00:00,LRC/USD,0.36117,0.3651,0.35499,0.36399,9760.987351,3552.90178589049
1679281200000,2023-03-20 03:00:00,LRC/USD,0.37977,0.3802,0.35828,0.36117,14510.742828,5240.84498718876
1679277600000,2023-03-20 02:00:00,LRC/USD,0.36871,0.38351,0.36871,0.37977,8831.882519,3354.0840242406302
1679274000000,2023-03-20 01:00:00,LRC/USD,0.35908,0.36871,0.35908,0.36871,923.807001,340.61687933870996
1679270400000,2023-03-20 00:00:00,LRC/USD,0.35945,0.38,0.35853,0.35908,18428.705581,6617.37960002548
1679266800000,2023-03-19 23:00:00,LRC/USD,0.36082,0.36723,0.35721,0.35945,2755.277149,990.38437120805
1679263200000,2023-03-19 22:00:00,LRC/USD,0.35687,0.36508,0.35687,0.36082,30807.243435,11115.869576216699
1679259600000,2023-03-19 21:00:00,LRC/USD,0.35806,0.36149,0.35687,0.35687,1136.495,405.58097065
1679256000000,2023-03-19 20:00:00,LRC/USD,0.36614,0.36614,0.35541,0.35806,7293.073516,2611.35790313896
1679252400000,2023-03-19 19:00:00,LRC/USD,0.3644,0.37155,0.36431,0.36614,4030.32527,1475.6632943578
1679248800000,2023-03-19 18:00:00,LRC/USD,0.36002,0.3644,0.35929,0.3644,663.316198,241.7124225512
1679245200000,2023-03-19 17:00:00,LRC/USD,0.36145,0.36165,0.35782,0.36002,256.3648,92.296455296
1679241600000,2023-03-19 16:00:00,LRC/USD,0.35288,0.36145,0.35288,0.36145,3506.698732,1267.4962566814
1679238000000,2023-03-19 15:00:00,LRC/USD,0.35124,0.35482,0.35011,0.35288,777.037356,274.20094218528004
1679234400000,2023-03-19 14:00:00,LRC/USD,0.35151,0.35373,0.34979,0.35124,22.722044,7.98089073456
1679230800000,2023-03-19 13:00:00,LRC/USD,0.34958,0.35201,0.3492,0.35151,137.327711,48.272063693609994
1679227200000,2023-03-19 12:00:00,LRC/USD,0.35193,0.35193,0.34925,0.34958,61.999992,21.67395720336
1679223600000,2023-03-19 11:00:00,LRC/USD,0.34627,0.35193,0.34504,0.35193,502.070776,176.69376819768001
1679220000000,2023-03-19 10:00:00,LRC/USD,0.3517,0.3517,0.34627,0.34627,86.238199,29.86170116773
1679216400000,2023-03-19 09:00:00,LRC/USD,0.34899,0.35295,0.34719,0.3517,240.938575,84.7380968275
1679212800000,2023-03-19 08:00:00,LRC/USD,0.34748,0.34989,0.34605,0.34899,66.785335,23.307414061650004
1679209200000,2023-03-19 07:00:00,LRC/USD,0.35018,0.35042,0.34622,0.34748,222.383948,77.27397425104
1679205600000,2023-03-19 06:00:00,LRC/USD,0.35315,0.35419,0.35018,0.35018,59.639205,20.884456806899998
1679202000000,2023-03-19 05:00:00,LRC/USD,0.35503,0.35513,0.35179,0.35315,125.239983,44.22849999645
1679198400000,2023-03-19 04:00:00,LRC/USD,0.35695,0.35802,0.35499,0.35503,101.059193,35.879045290789996
1679194800000,2023-03-19 03:00:00,LRC/USD,0.35514,0.35695,0.35439,0.35695,34.066521,12.16004467095
1679191200000,2023-03-19 02:00:00,LRC/USD,0.35571,0.35746,0.35514,0.35514,2166.31015,769.343386671
1679187600000,2023-03-19 01:00:00,LRC/USD,0.35379,0.35719,0.35373,0.35571,89.275511,31.75619201781
1679184000000,2023-03-19 00:00:00,LRC/USD,0.34779,0.35613,0.34779,0.35379,5154.387335,1823.57069524965
1679180400000,2023-03-18 23:00:00,LRC/USD,0.35111,0.35115,0.34651,0.34779,455.544139,158.43369610281
1679176800000,2023-03-18 22:00:00,LRC/USD,0.35494,0.35711,0.35111,0.35111,500.79653,175.8346696483
1679173200000,2023-03-18 21:00:00,LRC/USD,0.35822,0.35822,0.35412,0.35494,1301.266166,461.87141296004
1679169600000,2023-03-18 20:00:00,LRC/USD,0.35634,0.35848,0.35492,0.35822,110.479512,39.57597078864
1679166000000,2023-03-18 19:00:00,LRC/USD,0.35943,0.35978,0.35634,0.35634,265.304307,94.53853675638
1679162400000,2023-03-18 18:00:00,LRC/USD,0.35674,0.36002,0.35674,0.35943,1366.828711,491.2792435947301
1679158800000,2023-03-18 17:00:00,LRC/USD,0.36199,0.36199,0.35303,0.35674,701.01566,250.08032654840002
1679155200000,2023-03-18 16:00:00,LRC/USD,0.36037,0.36383,0.3492,0.36199,6768.804822,2450.23965751578
