https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume GNO
1701482400000,2023-12-02 02:00:00,GNO/USD,199.56,200.18,199.56,200.18,13.264817601,0.06626445
1701478800000,2023-12-02 01:00:00,GNO/USD,200.1,200.1,199.74,199.74,11.4920828454,0.05753521
1701475200000,2023-12-02 00:00:00,GNO/USD,199.86,200.2,199.86,200.2,14.266424171999999,0.07126086
1701471600000,2023-12-01 23:00:00,GNO/USD,200.4,200.4,199.62,200.21,24.7609016765,0.12367465
1701464400000,2023-12-01 21:00:00,GNO/USD,199.92,200.55,199.92,200.43,25.872298102800002,0.12908396
1701460800000,2023-12-01 20:00:00,GNO/USD,199.81,200.53,199.81,200.53,16.4181571246,0.08187382
1701457200000,2023-12-01 19:00:00,GNO/USD,199.15,199.46,199.15,199.46,12.299511413,0.06166405
1701453600000,2023-12-01 18:00:00,GNO/USD,199.94,199.94,199.15,199.43,249.02152619189997,1.2486663299999998
1701450000000,2023-12-01 17:00:00,GNO/USD,199.34,199.34,199.34,199.34,4.2186702946,0.02116319
1701435600000,2023-12-01 13:00:00,GNO/USD,196.92,196.92,196.92,196.92,27.521539199999996,0.13976
1701406800000,2023-12-01 05:00:00,GNO/USD,193.29,193.29,193.29,193.29,107.73206414459999,0.55735974
1701403200000,2023-12-01 04:00:00,GNO/USD,193.73,193.73,193.73,193.73,5.2872617242999995,0.02729191
1701392400000,2023-12-01 01:00:00,GNO/USD,191.19,191.2,191.19,191.2,123.20927999999999,0.6444
1701374400000,2023-11-30 20:00:00,GNO/USD,190.64,191.74,190.64,191.74,163.89935200000002,0.8548
1701334800000,2023-11-30 09:00:00,GNO/USD,193.24,193.24,193.24,193.24,113.26271190679999,0.58612457
1701288000000,2023-11-29 20:00:00,GNO/USD,191.48,191.78,191.48,191.78,305.35211599999997,1.5921999999999998
1701277200000,2023-11-29 17:00:00,GNO/USD,190.89,190.89,190.61,190.61,72.107763,0.37829999999999997
1701273600000,2023-11-29 16:00:00,GNO/USD,191.55,191.55,191.52,191.52,272.7493776,1.42413
1701266400000,2023-11-29 14:00:00,GNO/USD,189.46,189.46,188.93,188.93,325.8291276534,1.72460238
1701244800000,2023-11-29 08:00:00,GNO/USD,193.56,193.56,193.56,193.56,41.6154,0.215
1701230400000,2023-11-29 04:00:00,GNO/USD,194.17,194.36,193.31,193.31,479.9208762569,2.48264899
1701190800000,2023-11-28 17:00:00,GNO/USD,196.92,196.92,196.92,196.92,6.74195004,0.034237000000000004
1701187200000,2023-11-28 16:00:00,GNO/USD,195.23,195.23,195.23,195.23,41.330191,0.2117
1701180000000,2023-11-28 14:00:00,GNO/USD,194.98,194.98,194.25,194.25,206.740275,1.0643
1701165600000,2023-11-28 10:00:00,GNO/USD,191.11,191.11,191.11,191.11,121.22903846480001,0.63434168
1701126000000,2023-11-27 23:00:00,GNO/USD,195.05,196.82,195.05,196.82,170.93884902899998,0.86850345
1701104400000,2023-11-27 17:00:00,GNO/USD,192.27,192.27,191.72,191.72,207.30683600000003,1.0813000000000001
1701100800000,2023-11-27 16:00:00,GNO/USD,190.34,192.33,190.23,191.72,124.656344,0.6502
1701072000000,2023-11-27 08:00:00,GNO/USD,193.58,195.13,193.58,194.28,249.008676,1.2817
1701068400000,2023-11-27 07:00:00,GNO/USD,193.85,193.85,193.21,193.21,660.5463480000001,3.4188
1700938800000,2023-11-25 19:00:00,GNO/USD,201.47,201.47,201.47,201.47,23.74968654,0.117882
1700913600000,2023-11-25 12:00:00,GNO/USD,203.69,203.69,203.69,203.69,126.8896326585,0.62295465
1700874000000,2023-11-25 01:00:00,GNO/USD,204.93,205.25,204.84,205.25,124.46360000000001,0.6064
1700870400000,2023-11-25 00:00:00,GNO/USD,204.72,204.72,204.63,204.63,82.977465,0.40549999999999997
1700863200000,2023-11-24 22:00:00,GNO/USD,200.1,200.1,200.1,200.1,50.574270498,0.25274498
1700856000000,2023-11-24 20:00:00,GNO/USD,205.19,205.19,205.19,205.19,127.9629413293,0.62363147
1700845200000,2023-11-24 17:00:00,GNO/USD,205.63,205.63,205.63,205.63,134.9781332195,0.65641265
1700838000000,2023-11-24 15:00:00,GNO/USD,207.77,207.85,207.53,207.76,123.55487199999999,0.5947
1700834400000,2023-11-24 14:00:00,GNO/USD,213.15,213.3,208.37,208.46,247.212714,1.1859
1700820000000,2023-11-24 10:00:00,GNO/USD,204.87,204.87,204.87,204.87,10.018143,0.0489
1700816400000,2023-11-24 09:00:00,GNO/USD,200.91,200.91,200.82,200.82,52.173036,0.25980000000000003
1700812800000,2023-11-24 08:00:00,GNO/USD,200.85,200.85,199.56,199.56,551.464104,2.7634
1700776800000,2023-11-23 22:00:00,GNO/USD,197.76,197.82,197.76,197.82,26.4384669402,0.13364911000000002
1700748000000,2023-11-23 14:00:00,GNO/USD,198.61,198.61,198.52,198.52,41.312012,0.2081
1700730000000,2023-11-23 09:00:00,GNO/USD,196.72,197.01,196.54,197.01,81.7992769968,0.41520368
1700726400000,2023-11-23 08:00:00,GNO/USD,196.73,196.87,196.73,196.87,40.850525,0.2075
1700722800000,2023-11-23 07:00:00,GNO/USD,197.76,197.76,196.73,196.88,237.7326,1.2075
1700712000000,2023-11-23 04:00:00,GNO/USD,199.83,201.36,199.75,199.97,328.35074,1.642
1700690400000,2023-11-22 22:00:00,GNO/USD,203.04,203.3,200.94,201.03,151.19365785,0.752095
1700686800000,2023-11-22 21:00:00,GNO/USD,200.96,200.96,200.96,200.96,169.652451648,0.84421005
1700679600000,2023-11-22 19:00:00,GNO/USD,198.64,198.72,198.64,198.72,40.777344,0.2052
1700665200000,2023-11-22 15:00:00,GNO/USD,194.96,195.11,193.52,193.66,162.77123,0.8405
1700661600000,2023-11-22 14:00:00,GNO/USD,196.48,197.27,195.77,195.85,282.393044072,1.44188432
1700636400000,2023-11-22 07:00:00,GNO/USD,192.57,192.57,192.57,192.57,232.69657732859997,1.20837398
1700629200000,2023-11-22 05:00:00,GNO/USD,192.63,192.63,192.63,192.63,26.267855109,0.1363643
1700625600000,2023-11-22 04:00:00,GNO/USD,192.29,192.29,192.21,192.21,41.209824000000005,0.2144
1700604000000,2023-11-21 22:00:00,GNO/USD,190.26,190.31,190.26,190.31,20.839316104499996,0.10950194999999999
1700600400000,2023-11-21 21:00:00,GNO/USD,192.64,192.64,192.16,192.6,82.4328,0.428
1700593200000,2023-11-21 19:00:00,GNO/USD,185.14,190.44,185.04,188.25,495.58695,2.6326
1700586000000,2023-11-21 17:00:00,GNO/USD,185.58,185.58,185.58,185.58,25.1475356682,0.13550779
1700578800000,2023-11-21 15:00:00,GNO/USD,190.11,190.11,190.11,190.11,26.2516188117,0.13808647
1700575200000,2023-11-21 14:00:00,GNO/USD,192.34,198.24,192.34,193.88,381.1002917968,1.96565036
1700571600000,2023-11-21 13:00:00,GNO/USD,193.64,193.64,193.56,193.56,41.32506000000001,0.21350000000000002
1700542800000,2023-11-21 05:00:00,GNO/USD,190.16,190.44,190.16,190.36,60.477372,0.3177
1700535600000,2023-11-21 03:00:00,GNO/USD,190.49,190.54,190.49,190.54,22.692527069799997,0.11909586999999999
1700521200000,2023-11-20 23:00:00,GNO/USD,190.0,190.0,190.0,190.0,203.1123332,1.06901228
1700514000000,2023-11-20 21:00:00,GNO/USD,187.84,187.97,187.84,187.95,164.19312,0.8736
1700499600000,2023-11-20 17:00:00,GNO/USD,191.91,191.91,188.22,188.22,1393.20444,7.402
1700496000000,2023-11-20 16:00:00,GNO/USD,187.88,188.13,187.8,188.13,46.073037,0.2449
1700492400000,2023-11-20 15:00:00,GNO/USD,185.71,185.71,185.71,185.71,231.1495228,1.24468
1700488800000,2023-11-20 14:00:00,GNO/USD,183.23,189.32,182.84,189.24,254.944128,1.3472
1700481600000,2023-11-20 12:00:00,GNO/USD,185.59,185.59,184.92,184.92,164.65276799999998,0.8904
1700478000000,2023-11-20 11:00:00,GNO/USD,183.67,185.71,183.67,185.09,933.2367363,5.04207
1700474400000,2023-11-20 10:00:00,GNO/USD,185.19,185.19,185.11,185.11,41.223997000000004,0.2227
1700470800000,2023-11-20 09:00:00,GNO/USD,182.03,184.0,180.84,184.0,502.255784,2.729651
1700467200000,2023-11-20 08:00:00,GNO/USD,180.13,180.13,180.05,180.05,41.285465,0.2293
1700434800000,2023-11-19 23:00:00,GNO/USD,180.63,180.63,180.23,180.56,288.570992,1.5981999999999998
1700431200000,2023-11-19 22:00:00,GNO/USD,179.93,179.93,179.85,179.85,41.14968,0.2288
1700424000000,2023-11-19 20:00:00,GNO/USD,178.68,179.42,178.6,178.95,533.6289,2.982
1700420400000,2023-11-19 19:00:00,GNO/USD,178.53,178.59,178.45,178.51,164.33630599999998,0.9206
1700416800000,2023-11-19 18:00:00,GNO/USD,178.03,178.03,177.96,177.96,41.073168,0.2308
1700406000000,2023-11-19 15:00:00,GNO/USD,177.16,177.16,177.08,177.08,41.135684000000005,0.2323
1700402400000,2023-11-19 14:00:00,GNO/USD,175.59,175.59,175.52,175.52,41.08923200000001,0.23410000000000003
1700308800000,2023-11-18 12:00:00,GNO/USD,175.81,175.81,175.81,175.81,139.5096056366,0.79352486
1700298000000,2023-11-18 09:00:00,GNO/USD,173.32,174.05,173.02,173.29,178.83527999999998,1.032
1700280000000,2023-11-18 04:00:00,GNO/USD,172.54,172.54,172.54,172.54,231.2432842,1.34023
1700258400000,2023-11-17 22:00:00,GNO/USD,172.94,173.38,172.94,173.38,273.298894,1.5763
1700244000000,2023-11-17 18:00:00,GNO/USD,172.72,172.72,172.72,172.72,40.951912,0.2371
1700236800000,2023-11-17 16:00:00,GNO/USD,168.32,168.32,168.32,168.32,7961.6006567616,47.30038413
1700233200000,2023-11-17 15:00:00,GNO/USD,168.33,168.33,168.32,168.32,200.23990182400001,1.1896382
1700229600000,2023-11-17 14:00:00,GNO/USD,172.15,172.3,171.93,171.93,205.198455,1.1935
1700175600000,2023-11-16 23:00:00,GNO/USD,171.57,171.57,171.07,171.31,204.71545,1.195
1700150400000,2023-11-16 16:00:00,GNO/USD,175.42,175.42,175.26,175.26,205.31708999999998,1.1715
1700132400000,2023-11-16 11:00:00,GNO/USD,181.08,181.08,181.08,181.08,18.515430000000002,0.10225000000000001
1700100000000,2023-11-16 02:00:00,GNO/USD,174.67,174.67,174.67,174.67,24.519130073399996,0.14037402
1700071200000,2023-11-15 18:00:00,GNO/USD,172.55,172.75,171.83,172.75,474.54085028000003,2.74698032
1700060400000,2023-11-15 15:00:00,GNO/USD,175.23,175.23,172.67,172.67,120.52644171369998,0.69801611
1700042400000,2023-11-15 10:00:00,GNO/USD,170.78,170.78,170.77,170.77,77.67690498670001,0.45486271
1700013600000,2023-11-15 02:00:00,GNO/USD,168.97,169.09,168.97,169.09,40.801417,0.24130000000000001
1699970400000,2023-11-14 14:00:00,GNO/USD,175.54,175.54,175.54,175.54,6.6090792446,0.03764999
1699963200000,2023-11-14 12:00:00,GNO/USD,171.65,184.4,171.15,184.4,443.198525568,2.40346272
1699959600000,2023-11-14 11:00:00,GNO/USD,162.27,162.27,162.16,162.16,64.335180024,0.3967389
1699948800000,2023-11-14 08:00:00,GNO/USD,171.0,178.87,171.0,178.87,83.0941336254,0.46455042
1699945200000,2023-11-14 07:00:00,GNO/USD,165.02,165.06,165.02,165.06,16.506,0.1
1699938000000,2023-11-14 05:00:00,GNO/USD,163.73,168.28,163.73,168.28,85.98311194200001,0.51095265
1699927200000,2023-11-14 02:00:00,GNO/USD,160.01,160.01,160.01,160.01,80.757047,0.5047
1699912800000,2023-11-13 22:00:00,GNO/USD,160.77,160.77,160.25,160.25,243.85299068249998,1.52170353
1699909200000,2023-11-13 21:00:00,GNO/USD,161.09,161.09,161.09,161.09,161.09,1.0
1699905600000,2023-11-13 20:00:00,GNO/USD,162.64,162.64,161.41,161.44,607.304992,3.7618
1699898400000,2023-11-13 18:00:00,GNO/USD,160.56,160.56,160.56,160.56,80.84195999999999,0.5035
1699891200000,2023-11-13 16:00:00,GNO/USD,159.83,159.83,159.14,159.14,402.560544,2.5296000000000003
1699869600000,2023-11-13 10:00:00,GNO/USD,154.42,155.46,154.42,155.46,407.73662170980003,2.62277513
1699779600000,2023-11-12 09:00:00,GNO/USD,153.05,156.36,153.05,156.36,59.634367122,0.38139144999999997
1699736400000,2023-11-11 21:00:00,GNO/USD,150.46,150.46,150.46,150.46,67.6743215926,0.44978281
1699718400000,2023-11-11 16:00:00,GNO/USD,153.9,153.9,153.9,153.9,125.24911416,0.8138344
1699714800000,2023-11-11 15:00:00,GNO/USD,158.81,158.81,158.71,158.71,81.053197,0.5106999999999999
1699693200000,2023-11-11 09:00:00,GNO/USD,153.92,156.61,153.22,156.61,81.844386,0.5226
1699689600000,2023-11-11 08:00:00,GNO/USD,153.05,153.05,152.97,152.97,80.737566,0.5278
1699686000000,2023-11-11 07:00:00,GNO/USD,153.6,153.6,153.51,153.51,40.357778999999994,0.26289999999999997
1699682400000,2023-11-11 06:00:00,GNO/USD,152.89,153.0,152.89,153.0,53.06635017,0.34683889
1699671600000,2023-11-11 03:00:00,GNO/USD,153.35,153.35,153.27,153.27,40.463280000000005,0.264
1699668000000,2023-11-11 02:00:00,GNO/USD,150.78,150.89,150.78,150.89,40.136739999999996,0.266
1699664400000,2023-11-11 01:00:00,GNO/USD,153.52,153.97,152.28,152.35,318.7162,2.092
1699660800000,2023-11-11 00:00:00,GNO/USD,155.67,155.89,155.67,155.89,268.24409149859997,1.72072674
1699657200000,2023-11-10 23:00:00,GNO/USD,154.98,155.82,154.98,155.82,177.80764489319998,1.14110926
1699653600000,2023-11-10 22:00:00,GNO/USD,154.82,154.82,154.01,154.13,43.9754437374,0.28531398
1699650000000,2023-11-10 21:00:00,GNO/USD,155.67,155.71,155.67,155.71,17.595167716000002,0.1129996
1699646400000,2023-11-10 20:00:00,GNO/USD,153.26,154.08,153.26,154.08,51.46641175680001,0.33402396
1699642800000,2023-11-10 19:00:00,GNO/USD,156.51,156.51,156.51,156.51,8.1198092295,0.05188045
1699621200000,2023-11-10 13:00:00,GNO/USD,152.09,156.04,149.45,155.33,1168.7007562531,7.523986069999999
1699610400000,2023-11-10 10:00:00,GNO/USD,162.65,162.65,162.08,162.08,321.955712,1.9864
1699606800000,2023-11-10 09:00:00,GNO/USD,161.55,162.43,161.55,162.13,1406.25319995,8.673615
1699603200000,2023-11-10 08:00:00,GNO/USD,161.39,161.55,161.39,161.55,87.68413162800002,0.54276776
1699574400000,2023-11-10 00:00:00,GNO/USD,160.48,160.48,160.39,160.39,80.195,0.5
1699570800000,2023-11-09 23:00:00,GNO/USD,159.96,159.96,159.89,159.89,40.22832399999999,0.2516
1699567200000,2023-11-09 22:00:00,GNO/USD,158.58,161.66,158.46,161.56,459.44357513039995,2.84379534
1699552800000,2023-11-09 18:00:00,GNO/USD,155.0,155.0,155.0,155.0,983.60114985,6.34581387
1699549200000,2023-11-09 17:00:00,GNO/USD,155.4,155.4,155.4,155.4,13.220710944,0.08507536
1699545600000,2023-11-09 16:00:00,GNO/USD,147.71,155.51,147.71,155.51,857.5021183696999,5.51412847
1699542000000,2023-11-09 15:00:00,GNO/USD,151.7,155.51,151.7,155.51,187.24600027409997,1.20407691
1699538400000,2023-11-09 14:00:00,GNO/USD,149.71,151.7,149.07,151.7,474.715973539,3.12930767
1699527600000,2023-11-09 11:00:00,GNO/USD,148.63,148.72,147.81,147.81,136.443411,0.9231
1699524000000,2023-11-09 10:00:00,GNO/USD,149.5,149.58,149.5,149.58,40.147272,0.26839999999999997
1699520400000,2023-11-09 09:00:00,GNO/USD,150.11,150.58,149.93,150.58,513.7458324,3.4117800000000003
1699506000000,2023-11-09 05:00:00,GNO/USD,148.82,148.82,148.56,148.56,96.2900375328,0.64815588
1699495200000,2023-11-09 02:00:00,GNO/USD,148.71,148.71,148.71,148.71,225.2897001129,1.51495999
1699462800000,2023-11-08 17:00:00,GNO/USD,148.22,148.22,148.22,148.22,4.223795696,0.0284968
1699459200000,2023-11-08 16:00:00,GNO/USD,148.52,148.94,148.46,148.94,81.05314800000001,0.5442
1699455600000,2023-11-08 15:00:00,GNO/USD,142.84,142.84,142.84,142.84,231.63220080000002,1.62162
1699452000000,2023-11-08 14:00:00,GNO/USD,143.04,145.07,143.04,145.07,161.056714,1.1102
1699444800000,2023-11-08 12:00:00,GNO/USD,142.95,142.98,142.79,142.8,71.4,0.5
1699437600000,2023-11-08 10:00:00,GNO/USD,144.09,144.09,143.64,143.64,51.25278306959999,0.35681414
1699434000000,2023-11-08 09:00:00,GNO/USD,143.5,143.59,143.5,143.59,80.151938,0.5582
1699423200000,2023-11-08 06:00:00,GNO/USD,138.67,138.67,138.3,138.3,319.166251983,2.30778201
1699412400000,2023-11-08 03:00:00,GNO/USD,138.93,138.93,138.93,138.93,288.7250817792,2.07820544
1699398000000,2023-11-07 23:00:00,GNO/USD,142.79,142.79,142.11,142.11,69.61179052620001,0.48984442
1699390800000,2023-11-07 21:00:00,GNO/USD,140.86,143.49,140.43,141.89,1477.4265913917998,10.41247862
1699387200000,2023-11-07 20:00:00,GNO/USD,140.91,141.15,140.02,140.02,472.4592001308,3.37422654
1699383600000,2023-11-07 19:00:00,GNO/USD,139.03,141.67,139.03,141.67,118.88919624369998,0.83919811
1699380000000,2023-11-07 18:00:00,GNO/USD,135.16,135.24,134.28,134.55,120.1397178735,0.89290017
1699376400000,2023-11-07 17:00:00,GNO/USD,134.28,134.28,132.68,132.76,43.4807573124,0.32751399000000003
1699372800000,2023-11-07 16:00:00,GNO/USD,129.98,130.01,129.98,130.01,40.121086,0.3086
1699369200000,2023-11-07 15:00:00,GNO/USD,129.0,131.66,127.68,127.75,814.8842406775,6.37874161
1699365600000,2023-11-07 14:00:00,GNO/USD,125.07,128.35,125.04,128.24,1668.5447130576001,13.01110974
1699362000000,2023-11-07 13:00:00,GNO/USD,123.01,123.01,121.27,121.27,537.709069902,4.4339826
1699358400000,2023-11-07 12:00:00,GNO/USD,125.8,126.03,123.44,124.28,2536.0469707924,20.40591383
1699354800000,2023-11-07 11:00:00,GNO/USD,125.28,129.45,125.28,126.98,2281.018835907,17.963607149999998
1699351200000,2023-11-07 10:00:00,GNO/USD,124.55,124.55,123.27,123.27,82.1573939256,0.66648328
1699347600000,2023-11-07 09:00:00,GNO/USD,126.08,126.08,123.23,123.28,978.4104872,7.93649
1699344000000,2023-11-07 08:00:00,GNO/USD,125.02,125.11,125.02,125.1,722.52756,5.7756
1699340400000,2023-11-07 07:00:00,GNO/USD,129.29,129.47,126.56,126.58,536.4997428308001,4.23842426
1699336800000,2023-11-07 06:00:00,GNO/USD,128.06,130.46,125.53,128.2,717.9346147999998,5.600114
1699333200000,2023-11-07 05:00:00,GNO/USD,133.67,133.67,126.85,128.73,1257.2710679381998,9.76672934
1699329600000,2023-11-07 04:00:00,GNO/USD,119.26,133.21,119.13,132.12,3384.273809574,25.61515145
1699290000000,2023-11-06 17:00:00,GNO/USD,114.45,114.45,114.09,114.09,228.18,2.0
1699282800000,2023-11-06 15:00:00,GNO/USD,117.39,117.39,113.46,115.26,285.0032948082,2.47269907
1699275600000,2023-11-06 13:00:00,GNO/USD,112.12,112.12,112.12,112.12,6.3243539612,0.05640701
1699203600000,2023-11-05 17:00:00,GNO/USD,108.9,108.98,108.9,108.98,40.224517999999996,0.3691
1699200000000,2023-11-05 16:00:00,GNO/USD,108.17,108.43,108.17,108.43,160.953492,1.4844
1699092000000,2023-11-04 10:00:00,GNO/USD,112.78,112.78,112.78,112.78,26.4363177024,0.23440608
1699063200000,2023-11-04 02:00:00,GNO/USD,112.5,112.5,112.5,112.5,5.0748165,0.04510948
1699009200000,2023-11-03 11:00:00,GNO/USD,111.88,111.88,111.71,111.71,80.50939699999999,0.7207
1698937200000,2023-11-02 15:00:00,GNO/USD,108.12,108.12,108.12,108.12,102.7006104192,0.94987616
1698922800000,2023-11-02 11:00:00,GNO/USD,110.45,113.9,110.34,113.9,369.29796999999996,3.2422999999999997
1698901200000,2023-11-02 05:00:00,GNO/USD,107.63,107.63,107.63,107.63,138.3003179884,1.28496068
1698894000000,2023-11-02 03:00:00,GNO/USD,108.71,108.71,108.71,108.71,149.1410524989,1.37191659
1698876000000,2023-11-01 22:00:00,GNO/USD,108.88,108.88,108.88,108.88,193.56122946,1.77774825
1698865200000,2023-11-01 19:00:00,GNO/USD,107.24,107.88,107.12,107.52,1836.140544,17.0772
1698861600000,2023-11-01 18:00:00,GNO/USD,106.95,107.24,106.8,107.1,425.896316874,3.97662294
1698775200000,2023-10-31 18:00:00,GNO/USD,108.96,109.85,108.96,109.57,422.83764248,3.859064
1698699600000,2023-10-30 21:00:00,GNO/USD,105.77,106.18,105.77,106.18,212.36,2.0
1698685200000,2023-10-30 17:00:00,GNO/USD,105.9,105.9,105.9,105.9,2.643631473,0.02496347
1698602400000,2023-10-29 18:00:00,GNO/USD,103.08,103.08,103.08,103.08,14.487784735200002,0.14054894
1698595200000,2023-10-29 16:00:00,GNO/USD,103.09,103.09,103.09,103.09,8.9693083376,0.08700464
1698584400000,2023-10-29 13:00:00,GNO/USD,103.31,103.34,102.9,102.9,13.125283962000001,0.12755378
1698559200000,2023-10-29 06:00:00,GNO/USD,102.87,102.9,102.87,102.9,11.422377456,0.11100463999999999
1698548400000,2023-10-29 03:00:00,GNO/USD,102.27,102.27,102.27,102.27,231.32451299999997,2.2619
1698530400000,2023-10-28 22:00:00,GNO/USD,102.69,102.69,102.69,102.69,102.69,1.0
1698483600000,2023-10-28 09:00:00,GNO/USD,103.32,103.34,103.32,103.34,10.7480296432,0.10400648
1698465600000,2023-10-28 04:00:00,GNO/USD,103.25,103.25,103.25,103.25,8.3522982725,0.08089393
1698462000000,2023-10-28 03:00:00,GNO/USD,103.21,103.21,103.01,103.11,243.5051730069,2.36160579
1698458400000,2023-10-28 02:00:00,GNO/USD,102.61,102.85,102.61,102.85,5.513847124499999,0.053610569999999996
1698454800000,2023-10-28 01:00:00,GNO/USD,102.4,102.4,102.4,102.4,3.0819061760000004,0.03009674
1698451200000,2023-10-28 00:00:00,GNO/USD,102.29,102.53,102.29,102.46,13.7131992684,0.13383954
1698447600000,2023-10-27 23:00:00,GNO/USD,102.36,102.36,102.36,102.36,4.0140197628,0.03921473
1698444000000,2023-10-27 22:00:00,GNO/USD,102.31,102.49,101.97,102.16,14.5945949672,0.14286017
1698440400000,2023-10-27 21:00:00,GNO/USD,102.62,102.62,102.07,102.39,11.102956581,0.1084379
1698436800000,2023-10-27 20:00:00,GNO/USD,101.78,102.28,101.7,102.27,22.1553729243,0.21663609
1698433200000,2023-10-27 19:00:00,GNO/USD,102.25,102.25,96.865,101.86,10.538613855000001,0.10346175
1698429600000,2023-10-27 18:00:00,GNO/USD,101.72,101.86,101.29,101.49,649.1401666721999,6.39609978
1698426000000,2023-10-27 17:00:00,GNO/USD,101.97,102.04,101.46,101.8,408.05736876199995,4.00842209
1698422400000,2023-10-27 16:00:00,GNO/USD,102.68,102.68,102.09,102.09,8.7052898466,0.08527074
1698418800000,2023-10-27 15:00:00,GNO/USD,102.31,102.88,102.31,102.88,9.626838593599999,0.09357346999999999
1698415200000,2023-10-27 14:00:00,GNO/USD,102.91,102.91,102.15,102.45,25.9920659805,0.25370489
1698411600000,2023-10-27 13:00:00,GNO/USD,103.79,103.99,103.67,103.83,15.539854005599999,0.14966632
1698408000000,2023-10-27 12:00:00,GNO/USD,103.17,103.5,102.83,103.27,15.2325129514,0.14750182
1698404400000,2023-10-27 11:00:00,GNO/USD,103.48,103.48,102.9,102.9,15.494954685,0.15058264999999998
1698400800000,2023-10-27 10:00:00,GNO/USD,103.75,103.75,103.33,103.63,9.644886588299999,0.09307040999999999
1698397200000,2023-10-27 09:00:00,GNO/USD,103.33,103.6,103.3,103.6,13.968012967999998,0.13482638
1698393600000,2023-10-27 08:00:00,GNO/USD,102.74,103.16,102.74,103.16,8.674217884399999,0.08408509
1698390000000,2023-10-27 07:00:00,GNO/USD,103.63,103.63,102.53,102.53,15.7072668787,0.15319679
1698386400000,2023-10-27 06:00:00,GNO/USD,102.99,103.43,102.75,103.43,17.3723386204,0.16796228
1698382800000,2023-10-27 05:00:00,GNO/USD,102.98,102.98,102.79,102.79,6.1374500777000005,0.05970863
1698379200000,2023-10-27 04:00:00,GNO/USD,103.27,103.27,102.54,102.75,20.55720072,0.20007008
1698375600000,2023-10-27 03:00:00,GNO/USD,102.94,103.13,102.93,103.13,12.403160461199999,0.12026724
1698372000000,2023-10-27 02:00:00,GNO/USD,101.9,102.74,101.9,102.74,14.472860512,0.14086880000000002
1698368400000,2023-10-27 01:00:00,GNO/USD,102.7,102.7,102.7,102.7,2.122109613,0.02066319
1698364800000,2023-10-27 00:00:00,GNO/USD,103.33,103.33,102.95,102.95,8.212455335000001,0.0797713
1698361200000,2023-10-26 23:00:00,GNO/USD,103.52,103.52,102.9,102.9,16.130633841,0.15676029
1698354000000,2023-10-26 21:00:00,GNO/USD,103.25,103.35,103.02,103.35,90.258872535,0.8733321000000001
1698350400000,2023-10-26 20:00:00,GNO/USD,103.24,103.24,102.91,103.1,15.050696773999999,0.14598154
1698346800000,2023-10-26 19:00:00,GNO/USD,102.9,102.99,102.65,102.99,13.9587856965,0.13553535
1698343200000,2023-10-26 18:00:00,GNO/USD,103.39,103.39,102.74,102.74,12.1712471826,0.11846649000000001
1698339600000,2023-10-26 17:00:00,GNO/USD,102.03,103.19,101.69,102.95,17.813232600000003,0.17302800000000002
1698336000000,2023-10-26 16:00:00,GNO/USD,101.83,102.38,101.59,101.8,13.245224468,0.13011026
1698332400000,2023-10-26 15:00:00,GNO/USD,103.1,103.1,101.35,101.6,14.692512144,0.14461134
1698328800000,2023-10-26 14:00:00,GNO/USD,103.7,103.75,102.09,102.09,17.492106725400003,0.17134006000000002
1698325200000,2023-10-26 13:00:00,GNO/USD,104.58,104.58,104.14,104.14,14.5119267038,0.13935017
1698321600000,2023-10-26 12:00:00,GNO/USD,103.98,104.63,103.74,104.38,17.6100426982,0.16871089
1698318000000,2023-10-26 11:00:00,GNO/USD,104.52,104.62,103.63,103.63,17.3622085431,0.16754037
1698314400000,2023-10-26 10:00:00,GNO/USD,105.02,105.02,104.27,104.27,11.703535901999999,0.1122426
1698310800000,2023-10-26 09:00:00,GNO/USD,105.28,105.32,104.83,104.83,18.154725668199998,0.17318254
1698307200000,2023-10-26 08:00:00,GNO/USD,105.68,105.68,105.05,105.05,11.8108586915,0.11243083000000001
1698303600000,2023-10-26 07:00:00,GNO/USD,105.41,106.21,105.38,105.38,14.674298832599998,0.13925126999999998
1698300000000,2023-10-26 06:00:00,GNO/USD,104.87,105.37,104.63,105.2,14.587225568000001,0.13866184
1698296400000,2023-10-26 05:00:00,GNO/USD,105.64,105.64,104.99,104.99,17.0987700906,0.16286094
1698292800000,2023-10-26 04:00:00,GNO/USD,106.17,106.17,105.89,105.89,9.1596173625,0.08650125
1698289200000,2023-10-26 03:00:00,GNO/USD,105.88,106.32,105.88,106.32,11.9201103912,0.11211541
1698285600000,2023-10-26 02:00:00,GNO/USD,105.54,105.73,105.54,105.73,6.4528372344,0.06103127999999999
1698282000000,2023-10-26 01:00:00,GNO/USD,105.78,105.78,105.64,105.64,6.9590529588,0.06587517
1698278400000,2023-10-26 00:00:00,GNO/USD,105.39,105.59,105.16,105.59,8.7049441341,0.08244098999999999
1698274800000,2023-10-25 23:00:00,GNO/USD,105.15,105.34,105.14,105.14,8.6830005682,0.08258513
1698271200000,2023-10-25 22:00:00,GNO/USD,105.3,105.59,105.25,105.34,13.894263834800002,0.13189922
1698267600000,2023-10-25 21:00:00,GNO/USD,105.63,106.18,104.62,105.05,20.9851147055,0.19976311
